policy_id,Year,issue_age,coverage_years,issue_year,portfolio_id,current_age,in_force,sum_assured,qx,lapse_rate,survival_multiplier,survival_multiplier_opening,survival_ratio,discount_factor,discount_factor_opening,acquisition_cost,admin_cost,collection_cost,maintenance_cost,total_expense_base,total_expense,unit_claim_pv,unit_expense_pv,unit_surrender_pv,premium_annuity_pv,net_annual_premium,gross_annual_premium,Gross_Premium_Inflow,Net_Premium_Inflow,Death_Benefits,surrender_charge,Surrender_Benefit,Operating_Expenses,Reinsurance_Ceding,Reinsurance_Recovery,Counterparty_Default_Cost,Net_Death_Benefit,Total_Outflows,Total_Inflows,Net_Cash_Flow,PV_Gross_Premium_Inflow,PV_Net_Premium_Inflow,PV_Reinsurance_Ceding,PV_Death_Benefits,PV_Surrender_Benefit,PV_Operating_Expenses,PV_Reinsurance_Recovery,PV_Counterparty_Default_Cost,PV_Net_Death_Benefit,PV_Total_Inflows,PV_Total_Outflows,PV_Net_Cash_Flow
9,4,50,10,2026,TERM_LIFE,53,True,25518.877,0.01139,0.063762814,0.9255735,0.91623306,0.73980945,0.82270247,0.8638376,0.0,115.7625,10.778823,57.88125,173.64374,184.42256,176.9082,98.94816,0.0,0.6390752,531.7951,728.48645,538.94116,393.42703,215.03302,1531.1327,0.0,127.737915,215.57646,86.01321,0.25803962,129.0198,472.5921936035156,624.954345703125,152.36215209960938,465.5576477050781,339.8570556640625,186.22305297851562,176.908203125,0.0,105.09030151367188,70.76327514648438,0.21228983998298645,106.14491271972656,536.3209228515625,397.67055705189705,138.65036579966545
9,5,50,10,2026,TERM_LIFE,54,True,25518.877,0.0124,0.054881163,0.9333994,0.9255735,0.68474805,0.7835262,0.82270247,0.0,121.55062,9.976593,60.77531,182.32593,192.30252,169.7726,92.452614,0.0,0.56334394,531.7951,728.48645,498.82968,364.14566,216.67763,1275.9438,0.0,124.452095,199.53188,86.67105,0.26001316,130.00658,454.25054931640625,585.500732421875,131.25018310546875,410.3883972167969,299.5835266113281,164.15536499023438,169.77259826660156,0.0,97.511474609375,67.9090347290039,0.203727126121521,101.86355590820312,478.2974319458008,363.734122633934,114.56330931186676
9,6,50,10,2026,TERM_LIFE,55,True,25518.877,0.0135,0.047236655,0.93990105,0.9333994,0.6391434,0.7462154,0.7835262,0.0,127.62816,9.312146,63.81408,191.44223,200.75438,164.30768,86.9932,0.0,0.5007856,531.7951,728.48645,465.6073,339.89334,220.188,1020.755,0.0,122.24986,186.24292,88.0752,0.26422563,132.1128,440.86981201171875,553.6824951171875,112.81268310546875,364.8155212402344,266.3153381347656,145.92620849609375,164.30767822265625,0.0,91.2247314453125,65.72307586669922,0.197169229388237,98.58460235595703,430.5385971069336,335.9327115267515,94.60588558018208
9,7,50,10,2026,TERM_LIFE,56,True,25518.877,0.01471,0.040656965,0.9452311,0.93990105,0.60073155,0.7106813,0.7462154,0.0,134.00957,8.752496,67.00478,201.01434,209.76685,160.26164,82.32965,0.0,0.44827515,531.7951,728.48645,437.6248,319.4661,225.50423,765.56635,0.0,120.89023,175.04991,90.20169,0.2706051,135.30254,431.5132751464844,527.8264770507812,96.31320190429688,326.5623474121094,238.39051818847656,130.62493896484375,160.2616424560547,0.0,85.9144287109375,64.10466003417969,0.19231398403644562,96.156982421875,390.66700744628906,312.8886640816927,77.77834336459637
9,8,50,10,2026,TERM_LIFE,57,True,25518.877,0.01604,0.034993775,0.9495275,0.9452311,0.56783015,0.67683935,0.7106813,0.0,140.71004,8.273131,70.35502,211.06506,219.3382,157.31493,78.279945,0.0,0.40354627,531.7951,728.48645,413.65656,301.9693,232.4258,510.3775,0.4255789,120.18848,165.46263,92.97032,0.27891096,139.45547,425.8110656738281,506.62689208984375,80.81582641601562,293.9779968261719,214.60394287109375,117.59120178222656,157.31492614746094,0.28804853558540344,81.3482894897461,62.92597198486328,0.18877792358398438,94.38895416259766,356.90396881103516,293.8052718937397,63.098696917295456
9,9,50,10,2026,TERM_LIFE,58,True,25518.877,0.0175,0.030119421,0.9529077,0.9495275,0.5391703,0.6446089,0.67683935,0.0,147.74554,7.8555655,73.87277,221.61832,229.47388,155.21078,74.7044,0.0,0.3649317,531.7951,728.48645,392.7783,286.72815,240.78287,255.18883,4.4919467,119.998955,157.11131,96.31315,0.28893945,144.46973,426.36090087890625,489.0914306640625,62.73052978515625,265.8478088378906,194.0688934326172,106.33911895751953,155.21078491210938,2.8955488204956055,77.3523941040039,62.084312438964844,0.18625293672084808,93.12647247314453,327.93212127685547,279.8997872918844,48.03233398497105
9,10,50,10,2026,TERM_LIFE,59,True,25518.877,0.019089999,0.025924027,0.9554809,0.9529077,0.5137795,0.61391324,0.6446089,0.0,155.13281,7.4856286,77.56641,232.69922,240.18484,153.65662,71.494316,0.0,0.33118686,531.7951,728.48645,374.28143,273.22543,250.29044,0.0,7.0831037,120.20297,149.71257,100.11617,0.30034852,150.17426,427.4732666015625,474.3976135253906,46.924346923828125,241.26515197753906,176.12355041503906,96.50605773925781,153.6566162109375,4.3484110832214355,73.79419708251953,61.462642669677734,0.1843879371881485,92.19396209716797,302.7277946472168,267.0270159393549,35.7007787078619
10,1,51,10,2026,TERM_LIFE,51,True,43141.043,0.0096099,0.1,0.8913511,1.0,1.0,0.95238096,1.0,500.0,100.0,21.431408,50.0,650.0,671.4314,394.83917,557.1429,0.0,1.0,782.2464,1071.5704,1071.5704,782.2464,414.58112,3882.6938,0.0,604.28827,428.62817,165.83244,0.49749732,248.74867,1282.1624755859375,1237.40283203125,-44.7596435546875,1071.5704345703125,782.2463989257812,428.628173828125,394.83917236328125,0.0,575.5126342773438,157.93565368652344,0.4738069772720337,236.90350341796875,1229.506088256836,1241.5181185007095,-12.012030243873596
10,2,51,10,2026,TERM_LIFE,52,True,43141.043,0.0104600005,0.0860708,0.90436953,0.8913511,0.8913511,0.90702945,0.95238096,0.0,104.99999,19.10291,52.499996,157.49998,176.60289,364.83167,116.37596,0.0,0.8489058,782.2464,1071.5704,955.1455,697.25616,402.22693,3451.2837,0.0,143.86633,382.0582,160.89078,0.48267233,241.33615,767.7433471679688,1116.0362548828125,348.29290771484375,909.6624145507812,664.053466796875,363.8649597167969,364.8316650390625,0.0,130.49099731445312,145.93267822265625,0.43779802322387695,218.8990020751953,1055.5950927734375,713.6927571296692,341.9023356437683
10,3,51,10,2026,TERM_LIFE,53,True,43141.043,0.01139,0.07408182,0.91537195,0.90436953,0.8061108,0.8638376,0.90702945,0.0,110.25,17.27609,55.125,165.375,182.6511,342.16943,106.62752,0.0,0.73116624,782.2464,1071.5704,863.8045,630.5773,396.10388,3019.873,0.0,136.32942,345.52182,158.44156,0.4753247,237.66232,719.9888916015625,1022.24609375,302.2572021484375,783.4961547851562,571.9521484375,313.3984680175781,342.16943359375,0.0,117.7664794921875,136.86778259277344,0.4106033444404602,205.30165100097656,920.3639373779297,636.8772018551826,283.48673552274704
10,4,51,10,2026,TERM_LIFE,54,True,43141.043,0.0124,0.063762814,0.9246279,0.91537195,0.7378912,0.82270247,0.8638376,0.0,115.7625,15.814048,57.88125,173.64374,189.45778,324.74875,98.6916,0.0,0.63741815,782.2464,1071.5704,790.7024,577.2127,394.73413,2588.463,0.0,130.88524,316.28098,157.89366,0.473681,236.84047,684.4804077148438,948.5960693359375,264.11566162109375,683.0384521484375,498.6180419921875,273.21539306640625,324.7487487792969,0.0,107.67961120605469,129.89950561523438,0.3896985352039337,194.8492431640625,812.9379577636719,576.1339459717274,236.8040117919445
10,5,51,10,2026,TERM_LIFE,55,True,43141.043,0.0135,0.054881163,0.93235976,0.9246279,0.68227476,0.7835262,0.82270247,0.0,121.55062,14.622109,60.77531,182.32593,196.94804,311.34167,92.11867,0.0,0.5613091,782.2464,1071.5704,731.10547,533.707,397.35962,2157.0522,0.0,126.998146,292.4422,158.94385,0.47683156,238.41577,658.3328857421875,890.04931640625,231.7164306640625,601.4822998046875,439.08203125,240.59292602539062,311.3416748046875,0.0,99.5063705444336,124.53666687011719,0.3736100196838379,186.80499267578125,726.0189666748047,527.2778992652893,198.74106740951538
10,6,51,10,2026,TERM_LIFE,56,True,43141.043,0.01471,0.047236655,0.9387482,0.93235976,0.6361255,0.7462154,0.7835262,0.0,127.62816,13.633065,63.81408,191.44223,205.0753,301.23837,86.582436,0.0,0.49842098,782.2464,1071.5704,681.65326,497.60687,403.68823,1725.6417,0.0,124.29144,272.66132,161.4753,0.48442587,242.21294,639.650146484375,843.1285400390625,203.4783935546875,534.0932006835938,389.88800048828125,213.6372833251953,301.2383728027344,0.0,92.7481918334961,120.49535369873047,0.3614860475063324,180.74302673339844,654.5885543823242,487.4899879395962,167.09856644272804
10,7,51,10,2026,TERM_LIFE,57,True,43141.043,0.01604,0.040656965,0.9439551,0.9387482,0.59716165,0.7106813,0.7462154,0.0,134.00957,12.798015,67.00478,201.01434,213.81236,293.67148,81.8404,0.0,0.4456112,782.2464,1071.5704,639.90076,467.12756,413.22528,1294.2314,0.0,122.48943,255.96031,165.29012,0.49587038,247.93517,626.8807373046875,805.1908569335938,178.31011962890625,477.5038146972656,348.5777893066406,191.00152587890625,293.6714782714844,0.0,87.05094909667969,117.46859741210938,0.3524058163166046,176.20289611816406,594.972412109375,454.6077769100666,140.3646351993084
10,8,51,10,2026,TERM_LIFE,58,True,43141.043,0.0175,0.034993775,0.9481186,0.9439551,0.5636938,0.67683935,0.7106813,0.0,140.71004,12.080753,70.35502,211.06506,223.14581,288.04318,77.70972,0.0,0.40060666,782.2464,1071.5704,604.03766,440.94745,425.57095,862.82086,0.0,121.384186,241.61507,170.22838,0.51068515,255.34258,618.8524780273438,774.2660522460938,155.41357421875,429.2782897949219,313.37310791015625,171.71131896972656,288.0431823730469,0.0,82.1575927734375,115.2172622680664,0.3456518054008484,172.82589721679688,544.4955520629883,427.0404607653618,117.4550912976265
10,9,51,10,2026,TERM_LIFE,59,True,43141.043,0.019089999,0.030119421,0.9513656,0.9481186,0.5344486,0.6446089,0.67683935,0.0,147.74554,11.453986,73.87277,221.61832,233.0723,283.7258,74.050186,0.0,0.36173585,782.2464,1071.5704,572.69934,418.07053,440.15182,431.41055,5.647504,120.81333,229.07974,176.06073,0.5281822,264.0911,620.1598510742188,748.7600708007812,128.6002197265625,387.6254577636719,282.9665832519531,155.05018615722656,283.7257995605469,3.6404314041137695,77.87734985351562,113.49031829833984,0.34047096967697144,170.2354736328125,501.1157760620117,407.14391201734543,93.97186404466629
10,10,51,10,2026,TERM_LIFE,60,True,43141.043,0.0208401,0.025924027,0.9537761,0.9513656,0.50845605,0.61391324,0.6446089,0.0,155.13281,10.89693,77.56641,232.69922,243.59615,280.6408,70.75354,0.0,0.3277553,782.2464,1071.5704,544.8465,397.7379,457.13434,0.0,10.310968,120.64703,217.9386,182.85374,0.5485612,274.28058,623.7257690429688,727.7002563476562,103.9744873046875,351.2129211425781,256.3854064941406,140.48516845703125,280.64080810546875,6.330039978027344,74.06681060791016,112.25633239746094,0.3367689847946167,168.3844757080078,463.46925354003906,389.6032637357712,73.86598980426788
11,1,36,10,2026,TERM_LIFE,36,True,250985.38,0.0031400002,0.1,0.897174,1.0,1.0,0.95238096,1.0,500.0,100.0,32.770065,50.0,650.0,682.7701,750.56586,557.1429,0.0,1.0,1196.1074,1638.5033,1638.5033,1196.1074,788.0941,22588.684,0.0,614.49304,655.4013,315.23764,0.945713,472.85648,1743.6964111328125,1953.740966796875,210.0445556640625,1638.5032958984375,1196.107421875,655.4013061523438,750.5658569335938,0.0,585.2314453125,300.226318359375,0.9006790518760681,450.3395080566406,1938.7296142578125,1691.8729385733604,246.85667568445206
11,2,36,10,2026,TERM_LIFE,37,True,250985.38,0.0033,0.0860708,0.9109132,0.897174,0.897174,0.90702945,0.95238096,0.0,104.99999,29.400452,52.499996,157.49998,186.90044,674.00085,117.13621,0.0,0.8544514,1196.1074,1638.5033,1470.0226,1073.1165,743.08594,20078.83,0.0,153.24968,588.00903,297.23438,0.8917031,445.85156,1188.0020751953125,1767.2569580078125,579.2548828125,1400.021484375,1022.0156860351562,560.0086059570312,674.0008544921875,0.0,139.00196838378906,269.600341796875,0.808800995349884,404.4005126953125,1669.621826171875,1104.2198880314827,565.4019381403923
11,3,36,10,2026,TERM_LIFE,38,True,250985.38,0.0035100002,0.07408182,0.9226682,0.9109132,0.8172477,0.8638376,0.90702945,0.0,110.25,26.78126,55.125,165.375,192.15627,621.9298,108.10064,0.0,0.74126774,1196.1074,1638.5033,1339.063,977.51605,719.9615,17568.977,0.0,145.4055,535.6252,287.9846,0.86395377,431.9769,1113.87158203125,1627.047607421875,513.176025390625,1214.569580078125,886.6358642578125,485.82781982421875,621.9298095703125,0.0,125.60674285888672,248.77191162109375,0.7463157773017883,373.15789794921875,1463.3414916992188,985.338776409626,478.00271528959274
11,4,36,10,2026,TERM_LIFE,39,True,250985.38,0.0037500001,0.063762814,0.9327263,0.9226682,0.75404847,0.82270247,0.8638376,0.0,115.7625,24.710217,57.88125,173.64374,198.35396,583.8775,100.8526,0.0,0.6513754,1196.1074,1638.5033,1235.5109,901.923,709.7068,15059.123,0.0,140.0316,494.20435,283.88272,0.85164815,425.82407,1060.9117431640625,1519.3935546875,458.4818115234375,1067.28076171875,779.114990234375,426.91229248046875,583.8775024414062,0.0,115.204345703125,233.55101013183594,0.7006530165672302,350.3265075683594,1300.831771850586,893.1437987685204,407.6879730820656
11,5,36,10,2026,TERM_LIFE,40,True,250985.38,0.00403,0.054881163,0.94131005,0.9327263,0.70332086,0.7835262,0.82270247,0.0,121.55062,23.04787,60.77531,182.32593,205.3738,557.39166,94.96025,0.0,0.57862383,1196.1074,1638.5033,1152.3936,841.2473,711.3887,12549.269,0.0,136.51643,460.95743,284.55548,0.8536665,426.8332,1025.16064453125,1436.948974609375,411.788330078125,948.0770263671875,692.0962524414062,379.2308044433594,557.3916625976562,0.0,106.96420288085938,222.9566650390625,0.6688700318336487,334.4349670410156,1171.03369140625,821.298844397068,349.734847009182
11,6,36,10,2026,TERM_LIFE,41,True,250985.38,0.00434,0.047236655,0.9486283,0.94131005,0.662043,0.7462154,0.7835262,0.0,127.62816,21.695192,63.81408,191.44223,213.13742,538.13165,90.11004,0.0,0.518728,1196.1074,1638.5033,1084.7596,791.8745,721.1479,10039.414,0.0,134.44075,433.90387,288.45917,0.8653775,432.68872,1001.898681640625,1373.21875,371.320068359375,849.9375610351562,620.4544067382812,339.97503662109375,538.1316528320312,0.0,100.32176208496094,215.25267028808594,0.6457580327987671,322.8789978027344,1065.1902313232422,763.8215545415878,301.36867678165436
11,7,36,10,2026,TERM_LIFE,42,True,250985.38,0.00467,0.040656965,0.95486283,0.9486283,0.6280327,0.7106813,0.7462154,0.0,134.00957,20.580671,67.00478,201.01434,221.59502,523.14545,86.07125,0.0,0.46864766,1196.1074,1638.5033,1029.0336,751.1946,736.11816,7529.5615,0.0,133.51073,411.61343,294.44727,0.8833418,441.6709,987.6784057617188,1323.4808349609375,335.80242919921875,767.8806762695312,560.552978515625,307.15228271484375,523.1454467773438,0.0,94.88358306884766,209.2581787109375,0.6277745366096497,313.88726806640625,977.1388549804688,716.5509083867073,260.58794659376144
11,8,36,10,2026,TERM_LIFE,43,True,250985.38,0.00503,0.034993775,0.96015227,0.95486283,0.5996851,0.67683935,0.7106813,0.0,140.71004,19.65172,70.35502,211.06506,230.71678,512.419,82.6714,0.0,0.42618498,1196.1074,1638.5033,982.586,717.2878,757.0763,5019.707,0.0,133.51576,393.0344,302.83054,0.9084916,454.24576,981.7044067382812,1285.41650390625,303.71209716796875,698.3055419921875,509.7630310058594,279.32220458984375,512.4190063476562,0.0,90.36872100830078,204.96762084960938,0.6149028539657593,307.451416015625,903.2731628417969,677.7572444677353,225.51591837406158
11,9,36,10,2026,TERM_LIFE,44,True,250985.38,0.0054200003,0.030119421,0.9646238,0.96015227,0.575789,0.6446089,0.67683935,0.0,147.74554,18.868643,73.87277,221.61832,240.48695,504.90237,79.778076,0.0,0.38971663,1196.1074,1638.5033,943.4321,688.70544,783.2693,2509.8542,0.0,134.2991,377.37286,313.3077,0.9399231,469.96158,982.573486328125,1256.7398681640625,274.1663818359375,638.552001953125,466.1429443359375,255.42080688476562,504.9023742675781,0.0,86.57039642333984,201.9609375,0.6058828234672546,302.9414367675781,840.512939453125,645.5385228991508,194.97441655397415
11,10,36,10,2026,TERM_LIFE,45,True,250985.38,0.0058500003,0.025924027,0.9683776,0.9646238,0.55541974,0.61391324,0.6446089,0.0,155.13281,18.201141,77.56641,232.69922,250.90036,500.64816,77.28871,0.0,0.35802853,1196.1074,1638.5033,910.05707,664.3417,815.5031,0.0,17.222412,135.74237,364.02283,326.20126,0.9786038,489.30185,1007.2680053710938,1236.25830078125,228.99029541015625,586.6309204101562,428.2405700683594,234.65235900878906,500.6481628417969,10.573066711425781,83.33403778076172,200.25927734375,0.600777804851532,300.3888854980469,786.8901977539062,629.549126803875,157.34107095003128
12,1,25,10,2026,TERM_LIFE,25,True,195296.16,0.00243,0.1,0.89781296,1.0,1.0,0.95238096,1.0,500.0,100.0,19.52991,50.0,650.0,669.5299,451.97113,557.1429,0.0,1.0,712.84174,976.4955,976.4955,712.84174,474.56967,17576.652,0.0,602.5769,390.5982,189.82787,0.5694836,284.74182,1278.4864501953125,1166.3233642578125,-112.1630859375,976.4954833984375,712.8417358398438,390.59820556640625,451.97113037109375,0.0,573.8827514648438,180.78843688964844,0.542365312576294,271.18267822265625,1157.283920288086,1236.2060005664825,-78.9220802783966
12,2,25,10,2026,TERM_LIFE,26,True,195296.16,0.00246,0.0860708,0.91168094,0.89781296,0.89781296,0.90702945,0.95238096,0.0,104.99999,17.534206,52.499996,157.49998,175.0342,391.23358,117.219635,0.0,0.85506,712.84174,976.4955,876.7103,639.99854,431.33502,15623.692,0.0,143.62212,350.68414,172.53401,0.5176021,258.80103,753.6248779296875,1049.244384765625,295.6195068359375,834.9622192382812,609.5223999023438,333.9848937988281,391.23358154296875,0.0,130.2694854736328,156.49342346191406,0.46948033571243286,234.7401580810547,991.4556427001953,699.4640176892281,291.99162501096725
12,3,25,10,2026,TERM_LIFE,27,True,195296.16,0.00249,0.07408182,0.92361265,0.91168094,0.81851894,0.8638376,0.90702945,0.0,110.25,15.9856,55.125,165.375,181.3606,343.838,108.26879,0.0,0.7424208,712.84174,976.4955,799.28,583.4745,398.03546,13670.73,0.0,137.44984,319.712,159.21419,0.47764257,238.82127,696.4608154296875,958.4942016601562,262.03338623046875,724.9705200195312,529.228515625,289.9881896972656,343.8380126953125,0.0,118.73434448242188,137.5352020263672,0.4126056134700775,206.30279541015625,862.5057220458984,615.4379352033138,247.0677868425846
12,4,25,10,2026,TERM_LIFE,28,True,195296.16,0.0025300002,0.063762814,0.9338685,0.92361265,0.75599444,0.82270247,0.8638376,0.0,115.7625,14.764503,57.88125,173.64374,188.40823,307.30923,101.11287,0.0,0.65305644,712.84174,976.4955,738.22516,538.90436,373.53632,11717.77,0.0,133.35349,295.29007,149.41454,0.4482436,224.12178,653.213623046875,887.6397094726562,234.42608642578125,637.7066650390625,465.5258483886719,255.08267211914062,307.3092346191406,0.0,109.71024322509766,122.9237060546875,0.36877110600471497,184.3855438232422,760.63037109375,549.5472302734852,211.08314082026482
12,5,25,10,2026,TERM_LIFE,29,True,195296.16,0.00258,0.054881163,0.9426805,0.9338685,0.70599943,0.7835262,0.82270247,0.0,121.55062,13.788105,60.77531,182.32593,196.11403,278.72205,95.32191,0.0,0.5808275,712.84174,976.4955,689.4053,503.26587,355.72778,9764.808,0.0,130.85774,275.76212,142.29112,0.42687336,213.43666,620.4833984375,831.6964111328125,211.2130126953125,567.1754150390625,414.0380859375,226.87017822265625,278.7220458984375,0.0,102.53046417236328,111.48882293701172,0.33446645736694336,167.23321533203125,678.6642379760742,496.9683241844177,181.6959137916565
12,6,25,10,2026,TERM_LIFE,30,True,195296.16,0.00263,0.047236655,0.95025754,0.9426805,0.6655319,0.7462154,0.7835262,0.0,127.62816,12.997777,63.81408,191.44223,204.44,255.08359,90.58491,0.0,0.52146167,712.84174,976.4955,649.88885,474.41888,341.8364,7811.8457,0.0,129.63425,259.95554,136.73456,0.4102037,205.10184,595.1018676757812,786.6234130859375,191.52154541015625,509.2049255371094,371.7196044921875,203.6819610595703,255.08358764648438,0.0,96.73506927490234,102.03343200683594,0.3061003088951111,153.05015563964844,611.2383575439453,453.7732862830162,157.4650712609291
12,7,25,10,2026,TERM_LIFE,31,True,195296.16,0.00269,0.040656965,0.9567624,0.95025754,0.6324267,0.7106813,0.7462154,0.0,134.00957,12.351235,67.00478,201.01434,213.36559,236.11905,86.67345,0.0,0.47192654,712.84174,976.4955,617.56177,450.82013,332.24323,5858.885,0.0,129.45192,247.0247,132.8973,0.3986919,199.34593,576.2212524414062,750.4590454101562,174.23779296875,460.8341064453125,336.408935546875,184.33363342285156,236.11904907226562,0.0,91.99906158447266,94.44762420654297,0.2833428680896759,141.6714324951172,555.2817306518555,418.2874703705311,136.9942602813244
12,8,25,10,2026,TERM_LIFE,32,True,195296.16,0.00275,0.034993775,0.9623525,0.9567624,0.60508204,0.67683935,0.7106813,0.0,140.71004,11.817197,70.35502,211.06506,222.88226,219.95114,83.41542,0.0,0.4300205,712.84174,976.4955,590.85986,431.32773,324.96802,3905.9229,0.0,130.14273,236.34395,129.98721,0.38996166,194.9808,561.857421875,720.8470458984375,158.9896240234375,419.9130554199219,306.53656005859375,167.96522521972656,219.95114135742188,0.0,88.08572387695312,87.98046112060547,0.2639414072036743,131.97068786621094,507.89351654052734,388.2855783700943,119.60793817043304
12,9,25,10,2026,TERM_LIFE,33,True,195296.16,0.00282,0.030119421,0.9671455,0.9623525,0.5823022,0.6446089,0.67683935,0.0,147.74554,11.37231,73.87277,221.61832,232.99063,206.72241,80.68051,0.0,0.39412504,712.84174,976.4955,568.6155,415.08932,320.6943,1952.962,0.0,131.58463,227.4462,128.27773,0.3848332,192.41658,551.8322143554688,696.8931884765625,145.06097412109375,384.861328125,280.94879150390625,153.9445343017578,206.722412109375,0.0,84.82062530517578,82.68896484375,0.24806690216064453,124.03343963623047,467.55029296875,363.0466661453247,104.5036268234253
12,10,25,10,2026,TERM_LIFE,34,True,195296.16,0.0029000002,0.025924027,0.97125113,0.9671455,0.56317097,0.61391324,0.6446089,0.0,155.13281,10.998678,77.56641,232.69922,243.69789,195.81184,78.36732,0.0,0.36302504,712.84174,976.4955,549.9339,401.45178,318.95688,0.0,10.407247,133.68567,219.97356,127.582756,0.38274828,191.37411,555.8233642578125,677.5166625976562,121.69329833984375,354.4922790527344,258.7793884277344,141.7969207763672,195.8118438720703,6.389146327972412,82.07140350341797,78.32474517822266,0.2349742352962494,117.48710632324219,432.81702423095703,347.979551166296,84.83747306466103
13,1,36,10,2026,TERM_LIFE,36,True,19375.857,0.0031400002,0.1,0.897174,1.0,1.0,0.95238096,1.0,500.0,100.0,8.416926,50.0,650.0,658.41693,57.943043,557.1429,0.0,1.0,307.21783,420.84634,420.84634,307.21783,60.840195,1743.8271,0.0,592.5752,168.33855,24.336079,0.07300824,36.504116,797.4908447265625,445.18243408203125,-352.30841064453125,420.8463439941406,307.21783447265625,168.3385467529297,57.94304275512695,0.0,564.3573608398438,23.177217483520508,0.06953165680170059,34.76582336425781,444.02356147766113,767.531262613833,-323.5077011361718
13,2,36,10,2026,TERM_LIFE,37,True,19375.857,0.0033,0.0860708,0.9109132,0.897174,0.897174,0.90702945,0.95238096,0.0,104.99999,7.5514474,52.499996,157.49998,165.05144,52.032288,117.13621,0.0,0.8544514,307.21783,420.84634,377.5724,275.62787,57.3656,1550.0687,0.0,135.33452,151.02896,22.946241,0.06883873,34.419357,320.8516845703125,400.51861572265625,79.66693115234375,359.5927429199219,262.50274658203125,143.8371124267578,52.03228759765625,0.0,122.75239562988281,20.812915802001953,0.062438756227493286,31.219369888305664,380.4056587219238,297.8713167011738,82.53434202075005
13,3,36,10,2026,TERM_LIFE,38,True,19375.857,0.0035100002,0.07408182,0.9226682,0.9109132,0.8172477,0.8638376,0.90702945,0.0,110.25,6.8787136,55.125,165.375,172.25371,48.01245,108.10064,0.0,0.74126774,307.21783,420.84634,343.9357,251.07306,55.580414,1356.31,0.0,130.34515,137.57428,22.232166,0.0666965,33.348248,301.33441162109375,366.1678771972656,64.83346557617188,311.9598083496094,227.73065185546875,124.78392028808594,48.012451171875,0.0,112.5970458984375,19.204980850219727,0.057614944875240326,28.807470321655273,331.1647891998291,266.24605145305395,64.91873774677515
13,4,36,10,2026,TERM_LIFE,39,True,19375.857,0.0037500001,0.063762814,0.9327263,0.9226682,0.75404847,0.82270247,0.8638376,0.0,115.7625,6.3467703,57.88125,173.64374,179.99051,45.07485,100.8526,0.0,0.6513754,307.21783,420.84634,317.33853,231.65714,54.78876,1162.5515,0.0,127.06759,126.93542,21.915504,0.065746516,32.873257,286.9419860839844,339.2540283203125,52.312042236328125,274.12896728515625,200.11415100097656,109.6515884399414,45.07484817504883,0.0,104.538818359375,18.029939651489258,0.05408982187509537,27.04490852355957,292.1589069366455,241.28940514475107,50.869501791894436
13,5,36,10,2026,TERM_LIFE,40,True,19375.857,0.00403,0.054881163,0.94131005,0.9327263,0.70332086,0.7835262,0.82270247,0.0,121.55062,5.9198003,60.77531,182.32593,188.24573,43.03016,94.96025,0.0,0.57862383,307.21783,420.84634,295.99002,216.07271,54.9186,968.7929,0.0,125.131035,118.39601,21.96744,0.06590232,32.951157,276.5440979003906,317.95745849609375,41.413360595703125,243.51171875,177.7635498046875,97.40469360351562,43.03015899658203,0.0,98.04344177246094,17.212064743041992,0.05163619667291641,25.81809425354004,260.723783493042,221.31786582618952,39.405917666852474
13,6,36,10,2026,TERM_LIFE,41,True,19375.857,0.00434,0.047236655,0.9486283,0.94131005,0.662043,0.7462154,0.7835262,0.0,127.62816,5.572367,63.81408,191.44223,197.0146,41.54331,90.11004,0.0,0.518728,307.21783,420.84634,278.61838,203.3914,55.672005,775.0343,0.0,124.27095,111.44735,22.268803,0.066806406,33.403202,269.18829345703125,300.8871765136719,31.698883056640625,218.30479431152344,159.36248779296875,87.32191467285156,41.54330825805664,0.0,92.73289489746094,16.61732292175293,0.04985196888446808,24.925983428955078,234.92211723327637,205.03064496815205,29.89147226512432
13,7,36,10,2026,TERM_LIFE,42,True,19375.857,0.00467,0.040656965,0.95486283,0.9486283,0.6280327,0.7106813,0.7462154,0.0,134.00957,5.286105,67.00478,201.01434,206.30045,40.386383,86.07125,0.0,0.46864766,307.21783,420.84634,264.30527,192.94284,56.827698,581.27576,0.0,124.29576,105.72211,22.73108,0.06819324,34.09662,264.1827087402344,287.0363464355469,22.8536376953125,197.22866821289062,143.97691345214844,78.89146423339844,40.386383056640625,0.0,88.33467864990234,16.154552459716797,0.04846366494894028,24.231830596923828,213.38322067260742,191.50643714517355,21.876783527433872
13,8,36,10,2026,TERM_LIFE,43,True,19375.857,0.00503,0.034993775,0.96015227,0.95486283,0.5996851,0.67683935,0.7106813,0.0,140.71004,5.0475054,70.35502,211.06506,216.11256,39.55831,82.6714,0.0,0.42618498,307.21783,420.84634,252.37527,184.23395,58.445644,387.51715,0.0,125.0643,100.95011,23.378258,0.070134774,35.067387,261.15191650390625,275.7535400390625,14.60162353515625,179.3583984375,130.93162536621094,71.74335479736328,39.558311462402344,0.0,84.6484375,15.823325157165527,0.04746997356414795,23.734987258911133,195.18172359466553,180.17424952983856,15.007474064826965
