policy_id,bel_opening,ra_opening,csm_opening,is_onerous,onerous_loss,pv_premiums,finance_cost,csm_release,unlock_gain_loss,csm_closing_raw,csm_closing,loss_component
213,337.96099898614773,5.5025454,0.0,True,343.4635443428982,2373.1897735595703,0.0,0.0,0.0,0.0,0.0,343.46353
214,160.40501028535425,6.8877807,0.0,True,167.29279095170557,4216.236221313477,0.0,0.0,0.0,0.0,0.0,167.29279
215,264.95196766760034,5.6426787,0.0,True,270.5946464052407,3134.2732696533203,0.0,0.0,0.0,0.0,0.0,270.59464
216,-23.994522093979583,8.54389,15.450632094589935,False,0.0,6157.136199951172,0.7725316,2.0875688,0.0,14.135594963280425,14.135594963280425,0.0
217,-1761.774840487893,32.731777,1729.043063296731,False,0.0,24818.898071289062,86.452156,238.18753,0.0,1577.3076888460473,1577.3076888460473,0.0
218,34.682394709411255,8.310676,0.0,True,42.99307033044397,5553.043884277344,0.0,0.0,0.0,0.0,0.0,42.99307
219,203.108969322485,6.4146676,0.0,True,209.52363692883876,3726.0638732910156,0.0,0.0,0.0,0.0,0.0,209.52364
220,-578.1411318986519,15.317347,562.8237853257759,False,0.0,12065.002990722656,28.14119,76.68557,0.0,514.2794051377876,514.2794051377876,0.0
221,77.32618848038874,7.3006606,0.0,True,84.62684909058771,5103.748077392578,0.0,0.0,0.0,0.0,0.0,84.62685
222,204.247234784049,6.5940347,0.0,True,210.84126945583245,3724.668487548828,0.0,0.0,0.0,0.0,0.0,210.84126
223,316.6966337325164,5.8927827,0.0,True,322.58941642065724,2591.0753631591797,0.0,0.0,0.0,0.0,0.0,322.58942
224,48.747140918815205,8.454116,0.0,True,57.20125678642995,5400.026458740234,0.0,0.0,0.0,0.0,0.0,57.201256
225,144.79805363327534,6.666591,0.0,True,151.4646448007253,4386.484405517578,0.0,0.0,0.0,0.0,0.0,151.46465
226,262.8111840174288,6.158487,0.0,True,268.9696708605379,3142.955764770508,0.0,0.0,0.0,0.0,0.0,268.96967
227,330.2510724789019,5.6712203,0.0,True,335.9222927814837,2447.727279663086,0.0,0.0,0.0,0.0,0.0,335.9223
228,-53.654875246545885,9.016027,44.63884779598436,False,0.0,6479.766418457031,2.2319424,6.1248603,0.0,40.74592992450914,40.74592992450914,0.0
229,210.40030495752694,6.3439,0.0,True,216.74420516123178,3687.2797241210938,0.0,0.0,0.0,0.0,0.0,216.7442
230,156.15002578554953,6.3882556,0.0,True,162.53828138171042,4236.512878417969,0.0,0.0,0.0,0.0,0.0,162.53828
231,-115.70306222135832,9.995186,105.70787636930754,False,0.0,7139.358337402344,5.2853937,14.402855,0.0,96.59041516477873,96.59041516477873,0.0
232,108.95581648473524,6.876064,0.0,True,115.83188030843519,4770.206237792969,0.0,0.0,0.0,0.0,0.0,115.83188
233,220.78954002552877,6.472207,0.0,True,227.26174709492574,3592.3868103027344,0.0,0.0,0.0,0.0,0.0,227.26175
234,69.66835799067377,7.697516,0.0,True,77.36587395518183,5157.406951904297,0.0,0.0,0.0,0.0,0.0,77.365875
235,-53.33764986104791,9.236737,44.10091260976617,False,0.0,6476.368408203125,2.2050457,6.0510507,0.0,40.25490764684503,40.25490764684503,0.0
236,186.22491282163776,6.9219003,0.0,True,193.14681309400714,3957.9945678710938,0.0,0.0,0.0,0.0,0.0,193.14682
237,293.405917801534,5.781639,0.0,True,299.18755690065507,2815.9432830810547,0.0,0.0,0.0,0.0,0.0,299.18756
238,124.05918246183279,6.734909,0.0,True,130.79409151944998,4611.138702392578,0.0,0.0,0.0,0.0,0.0,130.7941
239,108.40556543643788,7.17585,0.0,True,115.58141535098866,4757.906890869141,0.0,0.0,0.0,0.0,0.0,115.58141
240,110.00964459580558,7.3020525,0.0,True,117.31169709366935,4753.576080322266,0.0,0.0,0.0,0.0,0.0,117.3117
241,-334.630300296099,12.616618,322.0136821396659,False,0.0,9445.914245605469,16.100683,43.160366,0.0,294.95399929359655,294.95399929359655,0.0
242,309.44500388753227,5.7290587,0.0,True,315.17406263005546,2663.0995330810547,0.0,0.0,0.0,0.0,0.0,315.17407
243,116.5321471481231,7.0693507,0.0,True,123.601497867575,4692.4427490234375,0.0,0.0,0.0,0.0,0.0,123.6015
244,267.6690965102618,5.692595,0.0,True,273.3616915152972,3104.5023498535156,0.0,0.0,0.0,0.0,0.0,273.3617
245,238.4789733806206,6.4012847,0.0,True,244.88025807529223,3410.8975982666016,0.0,0.0,0.0,0.0,0.0,244.88026
246,332.9710136132086,5.7040987,0.0,True,338.67511231468563,2423.4933319091797,0.0,0.0,0.0,0.0,0.0,338.6751
247,201.2713966397459,6.3081255,0.0,True,207.57952213565653,3800.2552795410156,0.0,0.0,0.0,0.0,0.0,207.57953
248,182.69071643180695,6.688779,0.0,True,189.37949530906525,3950.198745727539,0.0,0.0,0.0,0.0,0.0,189.3795
249,139.218871858032,7.082933,0.0,True,146.30180480709816,4453.043640136719,0.0,0.0,0.0,0.0,0.0,146.3018
250,150.57682933000643,7.2745156,0.0,True,157.85134495882113,4306.878219604492,0.0,0.0,0.0,0.0,0.0,157.85135
251,316.1872112289934,5.5853744,0.0,True,321.7725855843096,2596.8678588867188,0.0,0.0,0.0,0.0,0.0,321.77258
252,222.6600016400135,6.550841,0.0,True,229.21084249465827,3561.8992919921875,0.0,0.0,0.0,0.0,0.0,229.21085
253,295.5499208297705,5.7530184,0.0,True,301.3029392089819,2811.042022705078,0.0,0.0,0.0,0.0,0.0,301.30295
254,-108.91710914288319,9.341609,99.57550014172352,False,0.0,7054.733612060547,4.978775,13.453864,0.0,91.10041106854237,91.10041106854237,0.0
255,346.9684557755376,5.619783,0.0,True,352.5882387001897,2279.6582794189453,0.0,0.0,0.0,0.0,0.0,352.58823
256,-507.2988328405014,14.743655,492.55517763572846,False,0.0,11268.701599121094,24.627758,65.733536,0.0,451.44939989524994,451.44939989524994,0.0
257,308.0905093477171,5.7958026,0.0,True,313.8863119409483,2676.8939514160156,0.0,0.0,0.0,0.0,0.0,313.88632
258,257.33300635101773,5.919885,0.0,True,263.25289150955655,3213.4567108154297,0.0,0.0,0.0,0.0,0.0,263.2529
259,188.7695577976769,6.537033,0.0,True,195.30659087873158,3926.8162841796875,0.0,0.0,0.0,0.0,0.0,195.3066
260,45.775529191266514,7.693114,0.0,True,53.46864299513004,5420.3985595703125,0.0,0.0,0.0,0.0,0.0,53.468643
261,78.86308714714806,7.2905245,0.0,True,86.15361162987512,5066.939788818359,0.0,0.0,0.0,0.0,0.0,86.15361
262,51.74004536447387,7.553842,0.0,True,59.29388743219238,5371.315185546875,0.0,0.0,0.0,0.0,0.0,59.293888
263,-175.78050215012922,10.095905,165.68459684617414,False,0.0,7761.677581787109,8.28423,22.334435,0.0,151.63439256913557,151.63439256913557,0.0
264,248.65193404369495,6.385335,0.0,True,255.03726901226185,3301.816909790039,0.0,0.0,0.0,0.0,0.0,255.03726
265,313.5683748934882,5.4776154,0.0,True,319.04599024993354,2623.936538696289,0.0,0.0,0.0,0.0,0.0,319.046
266,352.1618328034177,5.685759,0.0,True,357.8475918709531,2229.28076171875,0.0,0.0,0.0,0.0,0.0,357.8476
267,-185.0775207200611,11.474155,173.6033652940357,False,0.0,7872.8848876953125,8.680168,23.581396,0.0,158.7021373429859,158.7021373429859,0.0
268,143.59697738390616,6.7571273,0.0,True,150.35410466890983,4393.7947998046875,0.0,0.0,0.0,0.0,0.0,150.35411
269,101.00685109175174,7.2953296,0.0,True,108.302180662522,4823.710235595703,0.0,0.0,0.0,0.0,0.0,108.30218
270,16.42780894760898,8.534808,0.0,True,24.962617106483492,5729.3487548828125,0.0,0.0,0.0,0.0,0.0,24.962618
271,-142.73109843840382,10.247146,132.48395278563282,False,0.0,7427.244354248047,6.6241975,18.051134,0.0,121.0570161591985,121.0570161591985,0.0
272,300.04712585390473,5.757953,0.0,True,305.8050790208664,2763.773223876953,0.0,0.0,0.0,0.0,0.0,305.80508
273,219.05957697731174,6.2428675,0.0,True,225.30244444709933,3607.5130310058594,0.0,0.0,0.0,0.0,0.0,225.30244
274,-10.898086856997907,8.4281645,2.4699223748812074,False,0.0,6023.027893066406,0.123496115,0.33653057,0.0,2.2568879238733643,2.2568879238733643,0.0
275,155.79264755308037,6.9873276,0.0,True,162.77997512876397,4256.855880737305,0.0,0.0,0.0,0.0,0.0,162.77997
276,215.8049589215614,6.3023257,0.0,True,222.1072846471168,3650.8761444091797,0.0,0.0,0.0,0.0,0.0,222.10728
277,-62.88269698486624,8.283336,54.59936129913626,False,0.0,6574.680419921875,2.729968,7.416499,0.0,49.91283023224173,49.91283023224173,0.0
278,-148.79994250805487,10.440984,138.35895873577704,False,0.0,7485.106506347656,6.917948,18.423885,0.0,126.85302115948309,126.85302115948309,0.0
279,-404.79964115680264,14.386393,390.41324856341885,False,0.0,10301.195983886719,19.520662,54.861656,0.0,355.07225468219326,355.07225468219326,0.0
280,193.01341293242945,6.3157945,0.0,True,199.32920740035547,3890.6844024658203,0.0,0.0,0.0,0.0,0.0,199.32921
281,-128.77320681079766,10.277216,118.49599085315606,False,0.0,7278.571716308594,5.9247994,16.145254,0.0,108.27553616031548,108.27553616031548,0.0
282,285.93018521854356,6.0910172,0.0,True,292.0212024647899,2904.6206665039062,0.0,0.0,0.0,0.0,0.0,292.0212
283,327.8891646387425,5.3739305,0.0,True,333.26309509299665,2474.0394287109375,0.0,0.0,0.0,0.0,0.0,333.2631
284,-212.53037771002892,10.682245,201.8481324555123,False,0.0,8170.708557128906,10.092406,27.502106,0.0,184.43843301550987,184.43843301550987,0.0
285,342.2257252358203,5.7885942,0.0,True,348.0143194817309,2330.6099853515625,0.0,0.0,0.0,0.0,0.0,348.0143
286,-120.73566271019865,9.547761,111.18790174675871,False,0.0,7186.713104248047,5.5593953,14.739976,0.0,102.0073211307614,102.0073211307614,0.0
287,-1709.0228891364009,32.161396,1676.8614931097895,False,0.0,24036.014770507812,83.84307,226.56444,0.0,1534.1401262274653,1534.1401262274653,0.0
288,70.12628315430231,7.8614197,0.0,True,77.98770283203669,5161.457214355469,0.0,0.0,0.0,0.0,0.0,77.9877
289,258.29409734178455,6.2627306,0.0,True,264.55682794023426,3191.6017150878906,0.0,0.0,0.0,0.0,0.0,264.55682
290,90.1988286741472,7.60437,0.0,True,97.8031987913347,4962.622100830078,0.0,0.0,0.0,0.0,0.0,97.8032
291,179.55468622185793,6.236146,0.0,True,185.7908321950635,3987.0703125,0.0,0.0,0.0,0.0,0.0,185.79083
292,228.0972326812993,6.197872,0.0,True,234.29510484316452,3498.7994384765625,0.0,0.0,0.0,0.0,0.0,234.2951
293,245.37868297489564,6.7493052,0.0,True,252.12798822315614,3302.7066040039062,0.0,0.0,0.0,0.0,0.0,252.12799
294,221.64098664306215,6.250432,0.0,True,227.89141865752748,3588.9901580810547,0.0,0.0,0.0,0.0,0.0,227.89142
295,-700.2477341562637,17.637196,682.6105385691055,False,0.0,13365.612060546875,34.130527,93.0067,0.0,623.734367457045,623.734367457045,0.0
296,-394.1794793741808,13.682414,380.4970653193102,False,0.0,10153.431762695312,19.024853,52.893654,0.0,346.62826420236684,346.62826420236684,0.0
297,154.01495698396195,6.839255,0.0,True,160.85421184007157,4300.796173095703,0.0,0.0,0.0,0.0,0.0,160.85422
298,230.03106153084542,6.4134,0.0,True,236.44446170403268,3484.074249267578,0.0,0.0,0.0,0.0,0.0,236.44446
299,-102.37964299883708,9.781226,92.598416840695,False,0.0,6985.6326904296875,4.629921,12.511175,0.0,84.717162644528,84.717162644528,0.0
300,274.6593860403509,6.2101912,0.0,True,280.8695772901983,3031.9959564208984,0.0,0.0,0.0,0.0,0.0,280.86957
301,329.32051993874086,5.681958,0.0,True,335.0024781372882,2459.959182739258,0.0,0.0,0.0,0.0,0.0,335.00247
302,366.6185119433415,5.545598,0.0,True,372.16410997343183,2095.8044662475586,0.0,0.0,0.0,0.0,0.0,372.16412
303,132.39418735065607,7.1332507,0.0,True,139.52743806400446,4517.369232177734,0.0,0.0,0.0,0.0,0.0,139.52744
304,129.33093563529616,7.3532305,0.0,True,136.68416611167555,4510.295211791992,0.0,0.0,0.0,0.0,0.0,136.68417
305,316.5893367069706,5.5653687,0.0,True,322.15470535931433,2592.644012451172,0.0,0.0,0.0,0.0,0.0,322.1547
306,357.1529329720345,5.5239654,0.0,True,362.6768983307686,2180.4344177246094,0.0,0.0,0.0,0.0,0.0,362.6769
307,213.17590963296362,6.163589,0.0,True,219.33949863366553,3673.594680786133,0.0,0.0,0.0,0.0,0.0,219.3395
308,339.14576106286427,6.0289354,0.0,True,345.17469649529835,2360.7103424072266,0.0,0.0,0.0,0.0,0.0,345.17468
309,-197.4369905050653,11.711488,185.72550273498473,False,0.0,7996.486633300781,9.286275,24.818214,0.0,170.19356322845397,170.19356322845397,0.0
310,167.4801162022314,6.4008136,0.0,True,173.8809297817907,4136.500442504883,0.0,0.0,0.0,0.0,0.0,173.88094
311,200.05449810884568,6.3697267,0.0,True,206.4242247667131,3812.4588623046875,0.0,0.0,0.0,0.0,0.0,206.42422
312,186.41064742019842,6.6291766,0.0,True,193.03982403686712,3937.1195068359375,0.0,0.0,0.0,0.0,0.0,193.03983
313,-200.5762282744539,10.594803,189.9814254180086,False,0.0,8052.940399169922,9.499071,26.067198,0.0,173.4132987395418,173.4132987395418,0.0
314,331.53594759448436,6.3048553,0.0,True,337.84080294116404,2437.7938537597656,0.0,0.0,0.0,0.0,0.0,337.8408
315,127.85723250269757,7.3178086,0.0,True,135.17504113077985,4535.8804931640625,0.0,0.0,0.0,0.0,0.0,135.17503
316,254.92929636913263,6.0376787,0.0,True,260.96697508769955,3235.7813415527344,0.0,0.0,0.0,0.0,0.0,260.96698
317,324.24700462887336,5.5475054,0.0,True,329.7945100075965,2512.7086791992188,0.0,0.0,0.0,0.0,0.0,329.79453
318,291.8010161895531,5.8665056,0.0,True,297.66752181241685,2851.9102935791016,0.0,0.0,0.0,0.0,0.0,297.6675
319,148.20618356251663,6.297012,0.0,True,154.50319541478103,4359.96435546875,0.0,0.0,0.0,0.0,0.0,154.50319
320,133.15878804967002,6.80256,0.0,True,139.96134790227012,4476.977966308594,0.0,0.0,0.0,0.0,0.0,139.96135
321,275.57799284941825,6.187622,0.0,True,281.76561491973075,3023.4271392822266,0.0,0.0,0.0,0.0,0.0,281.76562
322,313.93353395781367,6.0910296,0.0,True,320.0245636018261,2593.458755493164,0.0,0.0,0.0,0.0,0.0,320.02457
323,29.635546428852706,8.468184,0.0,True,38.10373089998308,5605.1378173828125,0.0,0.0,0.0,0.0,0.0,38.10373
324,25.616520974827097,8.1781645,0.0,True,33.794685456943796,5648.3656005859375,0.0,0.0,0.0,0.0,0.0,33.794685
325,288.2556373318996,5.7731795,0.0,True,294.028816862997,2890.7559661865234,0.0,0.0,0.0,0.0,0.0,294.0288
326,316.2115760830675,5.788582,0.0,True,322.000157931212,2594.118682861328,0.0,0.0,0.0,0.0,0.0,322.00015
327,318.0637473309181,5.959865,0.0,True,324.0236124241493,2576.716537475586,0.0,0.0,0.0,0.0,0.0,324.02362
328,247.76580319482662,6.102218,0.0,True,253.86802134591915,3262.2071685791016,0.0,0.0,0.0,0.0,0.0,253.86803
329,269.122044519793,5.6811843,0.0,True,274.8032288116326,3090.815658569336,0.0,0.0,0.0,0.0,0.0,274.80322
330,-522.7953342994825,15.370995,507.42433973161144,False,0.0,11580.622802734375,25.371218,71.30429,0.0,461.4912666877882,461.4912666877882,0.0
331,189.64726465306086,6.6174684,0.0,True,196.26473301014704,3895.8165283203125,0.0,0.0,0.0,0.0,0.0,196.26474
332,-28.078407578878625,8.743291,19.335116677694543,False,0.0,6205.904449462891,0.9667558,2.6529558,0.0,17.64891671460174,17.64891671460174,0.0
333,330.75730554938957,5.553319,0.0,True,336.3106245267455,2445.4434967041016,0.0,0.0,0.0,0.0,0.0,336.31064
334,-903.3643726302362,22.007826,881.3565467787957,False,0.0,15651.70166015625,44.06783,122.519135,0.0,802.9052413893914,802.9052413893914,0.0
335,199.45129576499926,6.4038453,0.0,True,205.85514107521044,3820.3494567871094,0.0,0.0,0.0,0.0,0.0,205.85515
336,85.12694894432246,7.317025,0.0,True,92.44397412895381,4990.5322265625,0.0,0.0,0.0,0.0,0.0,92.44398
337,309.99305587564515,5.5990815,0.0,True,315.592137391911,2660.455352783203,0.0,0.0,0.0,0.0,0.0,315.59213
338,-357.7747945906025,11.548568,346.22622681869086,False,0.0,9680.207885742188,17.311312,45.921757,0.0,317.61578179610785,317.61578179610785,0.0
339,247.2479163529437,6.1321197,0.0,True,253.38003600855282,3317.7926330566406,0.0,0.0,0.0,0.0,0.0,253.38004
340,254.47134488564936,6.0186844,0.0,True,260.4900292728564,3237.655517578125,0.0,0.0,0.0,0.0,0.0,260.49002
341,165.15149375780965,6.9116135,0.0,True,172.06310722216512,4183.822479248047,0.0,0.0,0.0,0.0,0.0,172.06311
342,169.806169411614,6.462172,0.0,True,176.2683414430166,4111.713455200195,0.0,0.0,0.0,0.0,0.0,176.26834
343,-358.7511599052657,13.115433,345.6357271660079,False,0.0,9755.056945800781,17.281786,47.61369,0.0,315.3038237083663,315.3038237083663,0.0
344,125.88645797491222,7.2298737,0.0,True,133.11633163213878,4574.530212402344,0.0,0.0,0.0,0.0,0.0,133.11633
345,259.5270644868531,6.221608,0.0,True,265.74867264877935,3140.2084197998047,0.0,0.0,0.0,0.0,0.0,265.7487
346,325.1146724900676,5.655693,0.0,True,330.77036554426684,2492.7261657714844,0.0,0.0,0.0,0.0,0.0,330.77036
347,342.6390952301264,5.8597274,0.0,True,348.4988226127863,2326.477767944336,0.0,0.0,0.0,0.0,0.0,348.4988
348,197.128163594299,6.4031954,0.0,True,203.53135897546355,3812.3133392333984,0.0,0.0,0.0,0.0,0.0,203.53136
349,297.7735143502672,6.3536377,0.0,True,304.1271520455797,2789.4881286621094,0.0,0.0,0.0,0.0,0.0,304.12717
350,283.0742511380879,6.1532288,0.0,True,289.2274798978535,2940.4405517578125,0.0,0.0,0.0,0.0,0.0,289.22748
351,315.1973535845493,5.6154647,0.0,True,320.81281827189673,2605.0167541503906,0.0,0.0,0.0,0.0,0.0,320.8128
352,71.86443303502296,7.562955,0.0,True,79.42738793767188,5142.805908203125,0.0,0.0,0.0,0.0,0.0,79.42739
353,256.4691728207905,5.9236116,0.0,True,262.3927844617207,3216.614456176758,0.0,0.0,0.0,0.0,0.0,262.3928
354,292.0866567081347,6.2129703,0.0,True,298.2996269649401,2842.8682708740234,0.0,0.0,0.0,0.0,0.0,298.29962
355,29.63931568531143,7.411467,0.0,True,37.05078276065933,5599.783630371094,0.0,0.0,0.0,0.0,0.0,37.05078
356,216.39336694571386,6.5935135,0.0,True,222.9868804344834,3645.5848236083984,0.0,0.0,0.0,0.0,0.0,222.98688
357,307.8964726926822,6.080997,0.0,True,313.97746968288607,2678.8700408935547,0.0,0.0,0.0,0.0,0.0,313.97748
358,168.46723363789613,7.422384,0.0,True,175.88961742314393,4148.52197265625,0.0,0.0,0.0,0.0,0.0,175.88962
359,301.53100149319187,5.760881,0.0,True,307.2918824403049,2745.533432006836,0.0,0.0,0.0,0.0,0.0,307.29187
360,267.69781982066695,6.4142885,0.0,True,274.11210834147994,3103.3204040527344,0.0,0.0,0.0,0.0,0.0,274.11212
361,155.42045326643546,6.403383,0.0,True,161.82383604460318,4268.893051147461,0.0,0.0,0.0,0.0,0.0,161.82384
362,321.00424595554136,5.8161592,0.0,True,326.8204052038934,2545.1809997558594,0.0,0.0,0.0,0.0,0.0,326.8204
363,274.84322403801394,5.9973435,0.0,True,280.8405675782056,3030.3684997558594,0.0,0.0,0.0,0.0,0.0,280.84058
364,-65.6691834052977,9.505614,56.16356912459702,False,0.0,6606.4197998046875,2.8081784,7.6523695,0.0,51.31937805022568,51.31937805022568,0.0
365,185.56325791553377,6.137192,0.0,True,191.7004496879947,3964.9588470458984,0.0,0.0,0.0,0.0,0.0,191.70045
366,-229.97083299737346,11.280039,218.6907941637553,False,0.0,8342.435760498047,10.93454,29.623013,0.0,200.00232141595257,200.00232141595257,0.0
367,122.96638112123856,7.359943,0.0,True,130.32632403429398,4597.172180175781,0.0,0.0,0.0,0.0,0.0,130.32632
368,343.0727212124681,5.4974413,0.0,True,348.57016250427716,2321.843765258789,0.0,0.0,0.0,0.0,0.0,348.57016
369,360.1964825921814,5.7147384,0.0,True,365.9112209611694,2154.3450622558594,0.0,0.0,0.0,0.0,0.0,365.91122
370,-356.1548100478092,12.682505,343.4723053938785,False,0.0,9674.502136230469,17.173615,46.30038,0.0,314.34553918904453,314.34553918904453,0.0
371,-1037.8352469882188,22.357939,1015.4773082217393,False,0.0,17103.740844726562,50.773865,141.16353,0.0,925.0876445254503,925.0876445254503,0.0
372,272.85435270832085,6.4042907,0.0,True,279.2586433844378,3046.3588256835938,0.0,0.0,0.0,0.0,0.0,279.25864
373,261.4753288499263,5.878586,0.0,True,267.353914665356,3154.8770141601562,0.0,0.0,0.0,0.0,0.0,267.3539
374,-318.2385074975449,12.142554,306.0959532144028,False,0.0,9268.033935546875,15.304798,40.644596,0.0,280.75615524077,280.75615524077,0.0
375,-439.7400446603392,13.784494,425.9555502603148,False,0.0,10624.607177734375,21.297777,58.678295,0.0,388.57503230072007,388.57503230072007,0.0
376,152.14892211906852,7.0861635,0.0,True,159.2350856398815,4303.45085144043,0.0,0.0,0.0,0.0,0.0,159.23509
377,-570.8461884260075,16.484167,554.3620213270085,False,0.0,12075.67431640625,27.718102,77.46199,0.0,504.61813247202804,504.61813247202804,0.0
378,17.504023294551814,8.029325,0.0,True,25.53334782610699,5716.214935302734,0.0,0.0,0.0,0.0,0.0,25.533348
379,-27.385377091225678,8.786422,18.598955315407807,False,0.0,6195.854156494141,0.9299478,2.4928684,0.0,17.036034685429627,17.036034685429627,0.0
380,347.839465643243,5.6611314,0.0,True,353.5005970252315,2272.3146209716797,0.0,0.0,0.0,0.0,0.0,353.5006
381,-1761.518541303065,33.17462,1728.3439197210337,False,0.0,24669.72119140625,86.4172,235.48941,0.0,1579.2717075017954,1579.2717075017954,0.0
382,132.06723992851306,7.290883,0.0,True,139.35812299278308,4507.868896484375,0.0,0.0,0.0,0.0,0.0,139.35812
383,277.3349392403967,6.103372,0.0,True,283.4383113374121,3004.192611694336,0.0,0.0,0.0,0.0,0.0,283.43832
384,160.9185883364254,6.383159,0.0,True,167.3017474970394,4204.300857543945,0.0,0.0,0.0,0.0,0.0,167.30174
385,365.6083487841221,5.6317735,0.0,True,371.24012225595436,2104.813621520996,0.0,0.0,0.0,0.0,0.0,371.2401
386,-596.9825248068485,16.816288,580.1662368124637,False,0.0,12265.694458007812,29.008312,79.04851,0.0,530.1260413473758,530.1260413473758,0.0
387,-55.489080656147166,9.521924,45.9671566372873,False,0.0,6497.989410400391,2.2983577,6.263093,0.0,42.002421367740794,42.002421367740794,0.0
388,77.33201651011063,7.3512955,0.0,True,84.68331198130204,5105.200439453125,0.0,0.0,0.0,0.0,0.0,84.68331
389,-35.995260586683685,8.899556,27.09570442671054,False,0.0,6286.925689697266,1.3547852,3.6317108,0.0,24.818778862898284,24.818778862898284,0.0
390,266.1485387951264,5.8382525,0.0,True,271.9867913395295,3118.445770263672,0.0,0.0,0.0,0.0,0.0,271.9868
391,-623.9599223540798,16.532558,607.4273639129177,False,0.0,12535.59375,30.371368,82.509834,0.0,555.28889803157,555.28889803157,0.0
392,230.51938445399574,6.072011,0.0,True,236.59139544795326,3491.8667755126953,0.0,0.0,0.0,0.0,0.0,236.5914
393,353.7884292377803,6.0859957,0.0,True,359.8744249119136,2216.293197631836,0.0,0.0,0.0,0.0,0.0,359.87442
394,-289.88268282757554,11.698945,278.18373778210434,False,0.0,9027.221252441406,13.909187,38.670876,0.0,253.42204954968247,253.42204954968247,0.0
395,272.1082596619256,6.1908007,0.0,True,278.2990603287347,3046.5455627441406,0.0,0.0,0.0,0.0,0.0,278.29907
396,258.0726994164388,6.11461,0.0,True,264.1873096115987,3206.8819274902344,0.0,0.0,0.0,0.0,0.0,264.18732
397,273.49834723996014,6.3682847,0.0,True,279.86663194226117,3045.271942138672,0.0,0.0,0.0,0.0,0.0,279.86664
398,49.211869743630984,8.154759,0.0,True,57.36662915067444,5388.352508544922,0.0,0.0,0.0,0.0,0.0,57.36663
399,-233.18042121344718,11.368419,221.8120025199047,False,0.0,8396.686279296875,11.0906,30.323568,0.0,202.5790341895214,202.5790341895214,0.0
400,76.13197769382492,7.634094,0.0,True,83.76607193210617,5117.806823730469,0.0,0.0,0.0,0.0,0.0,83.766075
401,338.8229993977048,5.7051163,0.0,True,344.52811566967745,2364.5060119628906,0.0,0.0,0.0,0.0,0.0,344.5281
402,-95.46988144419004,9.921159,85.54872265360166,False,0.0,6910.000091552734,4.2774363,11.532045,0.0,78.29411354563047,78.29411354563047,0.0
403,340.4213663159549,5.722809,0.0,True,346.14417515384554,2347.3521270751953,0.0,0.0,0.0,0.0,0.0,346.14417
404,342.781469734011,5.638028,0.0,True,348.41949787884744,2324.7688903808594,0.0,0.0,0.0,0.0,0.0,348.4195
405,106.47559084180779,7.4616656,0.0,True,113.93725647214836,4796.32666015625,0.0,0.0,0.0,0.0,0.0,113.937256
406,-793.4951566022148,19.284883,774.2102731030693,False,0.0,14422.779174804688,38.710514,106.65277,0.0,706.2680161755791,706.2680161755791,0.0
407,348.73074149649767,6.0433764,0.0,True,354.77411794226794,2264.125732421875,0.0,0.0,0.0,0.0,0.0,354.7741
408,201.86058463184906,6.384079,0.0,True,208.24466361134125,3792.7193145751953,0.0,0.0,0.0,0.0,0.0,208.24466
409,303.8919762828608,5.912027,0.0,True,309.80400316503244,2719.7368927001953,0.0,0.0,0.0,0.0,0.0,309.80402
410,-873.2859388783916,20.015318,853.2706209615214,False,0.0,15184.452819824219,42.663532,115.90393,0.0,780.030222554539,780.030222554539,0.0
411,-207.09940547895826,11.823003,195.27640266371168,False,0.0,8130.3101806640625,9.76382,27.017574,0.0,178.022648047928,178.022648047928,0.0
412,243.02811289459828,6.0157304,0.0,True,249.04384327561024,3356.7059783935547,0.0,0.0,0.0,0.0,0.0,249.04384
413,231.41333187829576,6.5758452,0.0,True,237.9891771198424,3486.327438354492,0.0,0.0,0.0,0.0,0.0,237.98918
414,310.5712246836477,5.9279313,0.0,True,316.49915599239404,2655.8585205078125,0.0,0.0,0.0,0.0,0.0,316.49915
415,-31.689068461706142,8.7614565,22.927611972143154,False,0.0,6241.376770019531,1.1463805,3.07305,0.0,21.00094249372671,21.00094249372671,0.0
416,76.81622159747906,7.2973976,0.0,True,84.11361921100445,5099.269470214844,0.0,0.0,0.0,0.0,0.0,84.11362
417,267.0503396987764,6.099739,0.0,True,273.1500787734834,3069.751983642578,0.0,0.0,0.0,0.0,0.0,273.1501
418,324.157542769422,5.732933,0.0,True,329.8904758138556,2511.968521118164,0.0,0.0,0.0,0.0,0.0,329.89047
419,255.69727709356002,6.138635,0.0,True,261.83591225209886,3226.9102935791016,0.0,0.0,0.0,0.0,0.0,261.8359
420,9.363299209865318,8.121787,0.0,True,17.485086281093345,5804.455108642578,0.0,0.0,0.0,0.0,0.0,17.485086
421,-647.3314906372198,16.21409,631.1174002899297,False,0.0,12762.356384277344,31.55587,85.0752,0.0,577.5980674041875,577.5980674041875,0.0
422,322.5969151064992,5.7193637,0.0,True,328.3162787959218,2526.633285522461,0.0,0.0,0.0,0.0,0.0,328.31628
423,274.37107652450743,5.924802,0.0,True,280.2958783509845,3028.075241088867,0.0,0.0,0.0,0.0,0.0,280.29587
424,24.875920675509633,8.265225,0.0,True,33.14114608597106,5640.2362060546875,0.0,0.0,0.0,0.0,0.0,33.141148
425,232.7123743948613,6.052002,0.0,True,238.7643763479863,3458.7984466552734,0.0,0.0,0.0,0.0,0.0,238.76437
