policy_id,bel_per_policy,sum_assured,coverage_years,issue_age
725,-440.4426141776984,63251.746,10,55
726,210.06023302333062,53115.207,10,37
727,325.1502004499728,31076.303,10,20
728,-331.1664522552661,222634.73,10,37
729,98.47090322043766,44227.105,10,46
730,242.6541647843473,75030.38,10,22
731,90.24629655771292,49303.605,10,45
732,104.6867216814266,145694.89,10,24
733,192.536161963852,54535.336,10,38
734,261.94008139300524,54043.32,10,30
735,320.5271699550565,32742.52,10,22
736,56.321538645173746,165134.3,10,26
737,-371.6279198956945,62556.715,10,54
738,-172.43858082403403,110195.5,10,43
739,186.2492617902713,56369.957,10,38
740,353.46324506118424,15762.868,10,21
741,247.73252301235527,41315.793,10,37
742,-257.48536983338465,62092.992,10,52
743,213.10570917294456,41838.39,10,40
744,-2117.300856686041,209080.77,10,54
745,-322.26631181807466,129576.64,10,44
746,-537.031263382849,96929.34,10,51
747,295.38624176346934,47028.285,10,21
748,107.23547345671324,50224.508,10,44
749,282.7752484831734,50848.13,10,25
750,267.25625906238633,64302.863,10,19
751,343.8568466347359,14333.674,10,34
752,321.9774945719557,32845.867,10,20
753,71.01214483693337,178074.73,10,18
754,355.9673680729628,11684.949,10,31
755,-39.74255201879646,47849.6,10,50
756,36.799889859712835,184227.66,10,23
757,-249.29956276399935,116066.51,10,44
758,210.73410474420632,86529.29,10,26
759,233.43372074949923,45794.36,10,37
760,297.24874233301864,40477.062,10,28
761,11.674509205031825,28203.607,10,55
762,301.6436664664217,44187.016,10,20
763,286.22201451631275,44473.207,10,29
764,259.02757322160244,12653.037,10,51
765,157.1080977759105,69700.52,10,37
766,247.02663052718847,76936.805,10,18
767,178.98810007878103,104714.695,10,25
768,149.75196785167435,36147.668,10,46
769,-916.3232731366866,117123.0,10,53
770,36.05862604463425,144557.58,10,32
771,97.53774825160735,34805.004,10,49
772,321.1486240342115,21395.94,10,35
773,244.71377558462504,59522.715,10,31
774,168.93694487746677,57041.37,10,39
775,56.757019425821284,75156.19,10,41
776,283.3661827841234,26282.068,10,39
777,-490.478838124228,78481.29,10,53
778,339.6700139639652,24002.295,10,18
779,13.935889211538779,160721.95,10,31
780,264.3153814497838,9549.158,10,54
781,263.0206215560139,46881.12,10,33
782,-170.47845913770516,49443.97,10,53
783,283.90312068832156,40500.566,10,32
784,308.7114664541556,28779.037,10,33
785,260.74018009640326,37288.117,10,37
786,307.2713544361074,38788.58,10,24
787,272.21152999777127,25158.373,10,41
788,277.48229814219695,46959.9,10,30
789,242.25859330579163,14386.989,10,51
790,-795.6623895191672,90788.32,10,55
791,-1796.1019129838394,182118.75,10,54
792,199.46027273084087,26098.621,10,47
793,-123.44805536026968,73126.625,10,47
794,-242.9571022426212,71193.98,10,50
795,105.60278058695741,24527.25,10,53
796,320.443888042722,32787.695,10,22
797,-888.7914866214858,234472.03,10,44
798,351.6283051272128,12835.516,10,32
799,263.13349935479306,12234.75,10,51
800,-123.9941396088227,266372.38,10,24
801,-487.0924736219707,72238.03,10,54
802,124.71673876043565,112143.12,10,31
803,332.3047167073695,26529.104,10,22
804,-39.7930492338412,77287.336,10,44
805,176.5783298567879,16729.654,10,54
806,265.8775505687771,57166.08,10,27
807,43.17020633290048,91163.67,10,39
808,147.1585000550515,110017.016,10,29
809,146.62359887938345,123564.26,10,24
810,244.61642626287409,64082.8,10,29
811,187.8097187424973,18551.588,10,52
812,141.57440464734987,79834.48,10,36
813,46.05062218138511,44684.562,10,48
814,-203.84163519193464,66700.57,10,50
815,53.512076519155016,70257.16,10,42
816,237.8387093771353,67277.46,10,29
817,239.13012868973902,72074.0,10,26
818,176.32145776317964,34640.285,10,45
819,122.77465125097223,140129.36,10,22
820,276.51091665865897,59995.188,10,18
821,256.46812716189413,58496.918,10,29
822,327.1875926615801,14616.025,10,39
823,137.34224242230738,65613.4,10,39
824,335.4686574522441,25545.863,10,20
825,178.45625187027036,58644.062,10,38
826,127.93932654229468,46413.656,10,44
827,-544.6148226339897,90269.375,10,52
828,209.19618665232088,80777.21,10,29
829,318.46714002811194,7245.1113,10,50
830,226.53802545478953,35702.793,10,41
831,320.7801341112879,24096.336,10,33
832,-487.75072059578713,84689.22,10,52
833,-7.204724102379487,83391.34,10,42
834,324.45342708040124,29286.006,10,25
835,341.65407551343645,15145.334,10,34
836,108.09660971571248,46262.723,10,45
837,130.2971495343536,62609.855,10,40
838,283.8159738854419,52678.08,10,22
839,160.48149171562602,68643.945,10,37
840,311.53115963800906,39249.508,10,19
841,302.62998586524844,31138.637,10,33
842,185.5450491137488,35810.51,10,44
843,256.05257127525533,64717.395,10,25
844,188.58167190202494,64083.574,10,36
845,328.9488294711284,23819.3,10,30
846,305.8549327905903,36299.31,10,28
847,-330.2311283407247,121025.305,10,45
848,-216.48878478094912,58069.926,10,52
849,188.64716766352643,97772.99,10,26
850,311.62955372105705,35167.6,10,26
851,243.8326676446299,54553.418,10,33
852,-108.41430057052241,43833.945,10,53
853,-122.90862835795826,52968.117,10,51
854,211.59527582337392,17608.732,10,51
855,256.4559002328924,33469.914,10,39
856,287.013376452865,12453.519,10,48
857,126.61144466501088,58844.812,10,41
858,299.33227280193734,25444.26,10,37
859,25.930287202059333,172185.64,10,28
860,100.85836800348517,29243.67,10,51
861,332.5981988376109,22962.44,10,29
862,243.86849790425555,59893.33,10,31
863,144.86686736555419,120059.67,10,26
864,254.85306972773833,57273.164,10,30
865,294.2835616548599,36142.37,10,32
866,62.75713789262579,99252.6,10,37
867,315.70843729522096,36342.414,10,20
868,121.56065011433981,129031.96,10,27
869,162.20268261515315,121959.78,10,20
870,-2776.4514762429953,498198.1,10,46
871,324.9155687401287,27222.393,10,28
872,271.894804589588,47603.46,10,31
873,28.83667102226184,31452.39,10,53
874,334.64794829967946,24616.271,10,24
875,172.0802059096148,25536.797,10,49
876,175.78874677771648,104318.6,10,26
877,-77.47256834885798,153230.84,10,36
878,344.3476859443866,13385.671,10,35
879,271.3091947441974,34044.547,10,37
880,135.1314368129544,127476.58,10,25
881,318.58131622608266,27324.49,10,31
882,267.268600254297,55030.582,10,28
883,354.0897504282079,15642.481,10,20
884,276.4418611081236,55888.24,10,23
885,355.2430847169718,8732.716,10,37
886,-238.59198166658007,114083.875,10,44
887,306.5651276029474,35954.555,10,28
888,-1419.232497468178,206318.94,10,50
889,176.05263763553984,108034.23,10,24
890,-349.0085220285812,60665.43,10,54
891,-161.3199144491906,61815.867,10,50
892,99.86188728629088,47665.53,10,45
893,302.35887514287,45142.94,10,18
894,213.5883999423085,94671.07,10,19
895,-279.4194793529912,131614.86,10,43
896,-18.20577455866777,85771.086,10,42
897,321.368494462773,28057.678,10,29
898,346.67771237735894,14047.983,10,33
899,325.60890825071186,27576.93,10,27
900,-2363.500798264448,212543.9,10,55
901,-157.99060046710986,72143.625,10,48
902,157.23584428922732,108444.65,10,28
903,168.29923390246114,84755.45,10,33
904,90.37289482362218,41985.977,10,47
905,-726.8742268550668,148701.69,10,48
906,122.94998166104119,102888.36,10,33
907,198.10281751299885,17549.57,10,52
908,198.38232268140473,72726.734,10,33
909,369.80684135816773,7741.2197,10,24
910,176.54607141371798,89415.14,10,31
911,-72.0664361796812,238969.31,10,24
912,147.2093772620036,121208.22,10,25
913,343.19250609080825,18155.441,10,29
914,164.15519299478103,20854.39,10,52
915,-84.08042768293183,57386.43,10,49
916,241.5693594427863,27604.31,10,43
917,-461.107164114551,104263.78,10,49
918,-759.834928965201,88010.984,10,55
919,11.341970234053633,62745.332,10,45
920,338.6786275326773,22909.688,10,23
921,73.2025458023042,95980.93,10,37
922,-40.664603362326545,131645.69,10,37
923,223.811143386638,84074.44,10,23
924,328.0618675664721,28729.65,10,22
925,249.84667577059457,40653.59,10,37
926,265.07824798239915,41031.305,10,35
927,-68.39073360666407,211610.3,10,29
928,-185.24137544632845,82126.15,10,47
929,335.8833642294454,25325.324,10,20
930,27.27950005517181,37024.855,10,51
931,316.3745969229917,27077.992,10,32
932,256.9485293422964,26552.121,10,42
933,296.6973633285114,33440.484,10,33
934,200.29264809459795,52271.918,10,38
935,-508.86650055673965,68555.94,10,55
936,131.95651551285425,113283.12,10,30
937,-248.46839286736122,135581.31,10,42
938,-23.917312590902213,222743.23,10,21
939,78.20278135673783,114379.73,10,34
940,157.40172341573356,89112.82,10,33
941,343.97086755871373,16567.19,10,31
942,193.01253526643842,66760.89,10,35
943,331.50056912016043,23460.54,10,29
944,293.8376758041079,47235.887,10,22
945,308.1767253701036,39989.574,10,21
946,74.52516984480496,34723.066,10,50
947,248.02353130944968,28464.613,10,42
948,314.2106405111107,26645.3,10,33
949,287.6676220919619,42317.984,10,30
950,334.0381429892234,26306.584,10,20
951,245.75496414321256,67186.58,10,27
952,129.90066802654655,20621.988,10,54
953,131.82248713723152,49410.77,10,43
954,-2.512548553038812,180560.6,10,29
955,-109.98780269223153,37634.84,10,55
956,122.03141694668818,31759.576,10,49
957,324.7128994482006,26540.293,10,29
958,171.26779387299274,52291.926,10,40
959,352.13379074708115,14098.451,10,29
960,256.1985265013153,44201.68,10,35
961,222.51526644398749,85966.51,10,22
962,151.73845554787528,33048.8,10,47
963,51.93948419581238,137890.03,10,32
964,-878.4364004646472,97205.0,10,55
965,41.05808645071437,78822.03,10,41
966,253.61918756431794,34227.633,10,39
967,174.54576686584966,55519.598,10,39
968,21.932526611724086,56285.895,10,46
969,76.92309895432396,31758.459,10,51
970,324.4286694699093,27449.594,10,28
971,42.60081398487375,25806.203,10,55
972,60.09661413749933,58901.145,10,44
973,327.28239985652397,7947.7476,10,47
974,88.35424280860553,97666.94,10,36
975,180.97035611490475,57910.42,10,38
976,-905.6774131792306,202612.9,10,46
977,233.94125993353902,83154.32,10,19
978,301.1253554778317,43870.04,10,21
979,292.3569879112263,33308.95,10,34
980,191.0942546410647,96527.17,10,26
981,294.3168920605239,47616.8,10,21
982,339.63713569838944,20871.795,10,27
983,-277.2600564749837,69353.3,10,51
984,-179.7770175438884,151652.2,10,39
985,273.3566193484729,18132.777,10,45
986,-741.7088366413363,448621.62,10,33
987,-97.86813140848983,64052.566,10,48
988,351.90334315418113,17311.922,10,18
989,318.46810933503565,14553.523,10,41
990,254.5495324295621,21313.73,10,45
991,139.96061165338347,34764.08,10,47
992,368.65917768068266,7947.2974,10,26
993,154.47742022942202,80518.984,10,35
994,-421.2365102260702,126108.266,10,46
995,-554.5972054955612,91248.945,10,52
996,-2035.2984943901724,187047.53,10,55
997,151.09757649598743,33142.125,10,47
998,317.32528027348826,28927.879,10,30
999,249.06845638258812,14842.918,10,50
1000,-815.0716129671077,126444.766,10,51
