policy_id,ra_per_policy
1784,6.217183
1785,16.660376
1786,8.247637
1787,15.109448
1788,6.805429
1789,11.549171
1790,8.179675
1791,12.991859
1792,7.772345
1793,18.14001
1794,23.113142
1795,6.0596766
1796,6.4608836
1797,6.087253
1798,5.542146
1799,7.7585177
1800,6.335393
1801,9.614229
1802,7.7544785
1803,6.158521
1804,6.9390154
1805,6.5971274
1806,5.9428954
1807,6.4225345
1808,6.236632
1809,8.014123
1810,5.275749
1811,12.034943
1812,6.1304564
1813,6.251723
1814,5.7500873
1815,6.024124
1816,5.7647066
1817,6.9068756
1818,6.0573
1819,12.436255
1820,18.610678
1821,5.9996896
1822,5.6001163
1823,13.154195
1824,9.010775
1825,15.081016
1826,6.3484035
1827,16.337645
1828,7.7748704
1829,7.317989
1830,8.311704
1831,7.1455035
1832,6.552491
1833,5.8339343
1834,6.533767
1835,8.362518
1836,6.680101
1837,5.6261735
1838,6.6368556
1839,6.3139634
1840,10.567023
1841,8.127691
1842,6.096799
1843,5.811157
1844,9.936962
1845,10.800526
1846,8.315661
1847,18.53111
1848,23.233591
1849,6.7025757
1850,7.220886
1851,6.041528
1852,10.918469
1853,5.9312286
1854,6.729566
1855,6.130021
1856,5.4909744
1857,5.672567
1858,6.861375
1859,5.685712
1860,9.511744
1861,7.4333773
1862,8.531081
1863,5.872046
1864,6.1439514
1865,5.7910585
1866,10.808944
1867,5.9913116
1868,15.71893
1869,5.933086
1870,6.0435715
1871,6.1477447
1872,6.902486
1873,6.647018
1874,5.9941688
1875,29.495726
1876,5.721129
1877,5.740738
1878,5.974199
1879,11.729611
1880,5.625389
1881,6.152147
1882,5.5805907
1883,6.3730865
1884,7.585735
1885,6.3398166
1886,8.715955
1887,5.868141
1888,7.321655
1889,12.921803
1890,5.9271135
1891,16.010832
1892,5.4098907
1893,5.362999
1894,50.50707
1895,18.014755
1896,5.5357256
1897,6.1724687
1898,5.7102814
1899,5.7619753
1900,8.175578
1901,6.079305
1902,29.22203
1903,10.919789
1904,10.442664
1905,5.740274
1906,9.273292
1907,6.596077
1908,5.590404
1909,14.850295
1910,6.389889
1911,5.7817855
1912,5.869316
1913,6.9277587
1914,7.333928
1915,10.5640135
1916,5.722284
1917,19.221199
1918,11.92981
1919,16.759272
1920,6.5437365
1921,6.287149
1922,5.958211
1923,5.6210113
1924,15.981368
1925,13.164316
1926,20.611094
1927,6.3862963
1928,5.4352493
1929,7.1619387
1930,5.9142947
1931,5.18389
1932,7.5234694
1933,5.3041797
1934,6.871714
1935,19.89034
1936,5.897577
1937,5.7453766
1938,5.8904114
1939,5.825165
1940,5.709883
1941,5.2550235
1942,14.821567
1943,5.9688554
1944,12.020656
1945,5.8913665
1946,16.283335
1947,22.580917
1948,5.8733034
1949,11.634181
1950,5.556812
1951,6.401639
1952,11.742131
1953,6.362569
1954,12.583758
1955,16.30252
1956,5.699754
1957,15.189669
1958,7.5291505
1959,5.811287
1960,5.8403993
1961,6.61467
1962,8.107252
1963,12.785554
1964,6.615513
1965,5.4596405
1966,6.8881173
1967,5.8082767
1968,5.708356
1969,6.0235033
1970,8.966028
1971,5.7625504
1972,7.8822074
1973,10.081341
1974,6.2666306
1975,7.1386285
1976,6.733066
1977,5.931882
1978,6.7920938
1979,6.347917
1980,5.911139
1981,6.3124595
1982,5.73858
1983,9.5991955
1984,5.780571
1985,8.708783
1986,5.681882
1987,8.696885
1988,7.9155107
1989,7.5153823
1990,8.111996
1991,7.708162
1992,6.384979
1993,9.1032295
1994,8.656943
1995,9.265361
1996,5.5354524
1997,6.5090113
1998,5.814615
1999,6.888517
2000,5.5168915
2001,5.5173173
2002,6.627773
2003,5.995576
2004,22.395018
2005,6.8593903
2006,5.519699
2007,9.7239685
2008,12.032697
2009,7.063347
2010,6.11109
2011,5.86301
2012,16.594946
2013,6.021263
2014,6.1728516
2015,39.753998
2016,7.620932
2017,5.3689194
2018,6.1145706
2019,8.22098
2020,6.0680223
2021,8.018102
2022,6.8641815
2023,6.352239
2024,6.031963
2025,7.4964585
2026,8.744858
2027,12.3330145
2028,31.706385
2029,5.353618
2030,8.310464
2031,6.406892
2032,6.5237236
2033,7.6377754
2034,6.425527
2035,6.5931773
2036,5.6225295
2037,5.785333
2038,5.9232683
2039,12.293854
2040,7.196649
2041,5.764833
2042,5.486142
2043,6.441195
2044,12.786908
2045,5.6734133
2046,6.0891433
2047,6.401015
2048,21.018621
2049,5.7887926
2050,5.658667
2051,7.594396
2052,5.6899796
2053,5.618201
2054,7.2392592
2055,12.58698
2056,8.060664
2057,8.338477
2058,9.684627
2059,5.783072
2060,6.1065063
2061,9.098364
2062,8.959231
2063,6.0200305
2064,5.651738
2065,6.427528
2066,7.3934846
2067,10.095052
2068,13.273082
2069,5.620897
2070,16.606161
2071,9.3709955
2072,5.9302096
2073,10.547145
2074,6.4584846
2075,5.6562943
2076,5.9308763
2077,5.6250873
2078,9.895452
2079,5.624414
2080,5.627881
2081,5.610698
2082,6.870254
2083,13.398338
2084,12.910762
2085,6.502357
2086,6.479358
2087,5.572484
2088,6.9622607
2089,6.360959
2090,6.587266
2091,5.7259417
2092,5.9015336
2093,5.8566513
2094,17.687145
2095,14.968635
2096,6.4705653
2097,5.768834
2098,6.1155014
2099,8.420754
2100,9.716342
2101,6.608124
2102,6.6835656
2103,6.213147
2104,7.080423
2105,6.8106
2106,5.1991
2107,6.569568
2108,7.3986144
2109,5.427336
2110,5.755254
2111,5.677318
2112,5.3357897
2113,5.5432115
2114,25.548185
2115,5.9945955
2116,6.588062
2117,5.685228
2118,6.1479692
2119,9.489253
2120,7.4591002
2121,6.6705413
2122,6.002997
2123,5.8763366
2124,6.5433884
2125,6.763028
2126,10.50608
2127,15.631668
2128,6.048186
2129,10.319275
2130,26.490845
2131,12.501828
2132,10.954994
2133,14.120287
2134,8.033498
2135,6.9698663
2136,7.198877
2137,7.23687
2138,13.514239
2139,6.4256563
2140,5.9384294
2141,7.0570054
2142,9.70666
2143,6.765531
2144,9.965383
2145,6.623752
2146,6.6794167
2147,5.7948914
2148,8.046537
2149,5.819383
2150,6.305673
2151,6.7436404
2152,5.5072556
2153,5.885034
2154,6.8240976
2155,5.839784
2156,12.411501
2157,13.37621
2158,5.8456435
2159,6.18403
2160,14.270955
2161,5.7880297
2162,12.973907
2163,5.943691
2164,6.1229157
2165,12.608681
2166,7.1251435
2167,33.110744
2168,5.9112473
2169,9.96812
2170,5.7443805
2171,6.1240053
2172,5.8709335
2173,7.490687
2174,7.911139
2175,8.421592
2176,15.374481
2177,17.980812
2178,5.8557496
2179,5.7141147
2180,24.77342
2181,6.0640626
2182,5.9255905
2183,5.6160264
2184,5.902045
2185,6.1867456
2186,13.219998
2187,7.480153
2188,5.770453
2189,5.7122483
2190,6.3521953
2191,14.763492
2192,9.976043
2193,5.768033
2194,12.987704
2195,7.468961
2196,5.6477313
2197,6.370595
2198,6.952343
2199,5.630966
2200,12.113583
2201,5.7723603
2202,6.930139
2203,6.0727496
2204,6.7834334
2205,5.6281543
2206,10.398261
2207,5.8072257
2208,5.8071795
2209,6.9718394
2210,5.112868
2211,6.00777
2212,5.736818
2213,6.5860596
2214,6.387694
2215,8.381512
2216,5.8781924
2217,5.8990264
2218,6.178992
2219,5.794319
2220,26.684666
2221,8.920077
2222,9.008313
2223,14.660311
2224,5.7701936
2225,6.168504
2226,5.697171
2227,7.499801
2228,5.6228395
2229,8.740614
2230,6.106441
2231,8.005797
2232,31.614307
2233,6.7467537
2234,6.0764313
2235,19.087425
2236,6.597716
2237,7.669704
2238,7.401417
2239,17.425627
2240,5.7529025
2241,5.712485
2242,12.209857
2243,10.399367
2244,6.176469
2245,7.72184
2246,6.698509
2247,10.821533
2248,5.9043093
2249,5.8273883
2250,6.064354
2251,6.565249
2252,5.9860444
2253,5.6906295
2254,10.662017
2255,5.3087783
2256,16.871439
2257,5.7527666
2258,7.4184465
2259,7.4333496
2260,5.6577883
2261,5.797058
2262,9.927192
2263,5.8312793
2264,6.4897614
2265,6.0260453
2266,6.109882
2267,6.354213
2268,5.9940867
2269,6.7914996
2270,6.0624757
2271,6.3639755
2272,6.5828576
2273,6.019951
2274,5.682715
2275,9.359856
2276,25.000214
2277,5.7731752
2278,6.285666
2279,5.6707764
2280,13.748657
2281,6.0447974
2282,5.7060165
2283,15.144394
2284,8.802126
2285,5.7429504
2286,9.857627
2287,5.934354
2288,5.8746004
2289,15.936806
2290,6.0201526
2291,6.3818192
2292,5.8198547
2293,5.566893
2294,17.32894
2295,10.075891
2296,5.8980803
2297,6.3692336
2298,5.6899233
2299,6.600483
2300,5.413675
2301,10.9505415
2302,7.362114
2303,7.893413
2304,6.719754
2305,5.837041
2306,6.558305
2307,5.6641936
2308,5.6610065
2309,6.1046066
2310,7.3073535
2311,20.82428
2312,12.584304
2313,8.731944
2314,24.46399
2315,20.205048
2316,7.1906176
2317,6.5218635
2318,7.728747
2319,9.088013
2320,6.1934314
2321,5.463431
2322,6.2336717
2323,7.304214
2324,5.9368258
2325,7.5345225
2326,5.696051
2327,5.7498217
2328,8.793054
2329,6.166275
2330,7.5501633
2331,5.6571503
2332,7.131714
2333,5.6790223
2334,5.787894
2335,5.878181
2336,6.882711
2337,18.26577
2338,5.896985
2339,5.4370193
2340,7.5989695
2341,6.079558
2342,16.428646
2343,6.7471147
2344,8.17151
2345,6.1206565
2346,6.4251685
2347,8.141868
2348,14.501296
2349,5.6504107
2350,6.861773
2351,6.6290317
2352,5.5438476
2353,5.6793213
2354,5.888527
2355,7.017681
2356,6.201384
2357,5.9671426
2358,5.8821654
2359,6.190744
2360,7.043653
2361,6.1629715
2362,6.074356
2363,6.0102296
2364,7.885288
2365,5.8122225
2366,5.852605
2367,6.816682
2368,11.62456
2369,6.0175066
2370,6.031797
2371,5.6328616
2372,5.8758926
2373,5.9349885
2374,9.184968
2375,6.664515
2376,7.5301585
2377,16.17719
2378,8.720684
2379,9.178503
2380,5.544258
2381,5.943471
2382,22.521442
2383,5.657762
2384,6.450288
2385,6.1588173
2386,6.6557283
2387,5.662044
2388,10.478541
2389,5.2453246
2390,7.061996
2391,6.5966105
2392,5.462294
2393,12.324058
2394,6.3327765
2395,6.535583
2396,6.662763
2397,9.662227
2398,11.4373
2399,6.2173295
2400,5.5441146
2401,6.0959787
2402,6.2893243
2403,6.3207793
2404,5.8373413
2405,6.077942
2406,9.640014
2407,6.2589755
2408,9.467263
2409,6.665101
2410,7.3683763
2411,9.3743725
2412,7.8119354
2413,5.6117144
2414,5.631238
2415,6.2920303
2416,9.100667
2417,6.225446
2418,5.769995
2419,6.920795
2420,7.757834
2421,6.368915
2422,6.1044955
2423,13.392649
2424,6.1985474
2425,6.5084968
2426,5.761903
2427,25.039
2428,9.075024
2429,5.8716617
2430,8.58445
2431,6.951697
2432,7.5558214
2433,8.908081
2434,8.121162
2435,6.7857018
2436,5.750276
2437,6.137738
2438,12.046908
2439,6.7824626
2440,5.765407
2441,6.3869967
2442,6.1645966
2443,6.0054126
2444,6.0573664
2445,8.266425
2446,9.103187
2447,8.5974455
2448,11.670618
2449,8.559366
2450,5.7945085
2451,6.5787783
2452,12.762621
2453,5.2233157
2454,9.0453
2455,16.286612
2456,6.096036
2457,10.211392
2458,7.389576
2459,6.3588367
2460,5.8709307
2461,7.9370265
2462,11.722594
2463,6.4699244
2464,6.090287
2465,5.68096
2466,8.961329
2467,6.0116305
2468,6.2998285
2469,12.633325
2470,5.670526
2471,11.070232
2472,6.4342346
2473,45.919044
2474,7.4015894
2475,6.440169
2476,6.4149523
2477,7.1358294
2478,6.8795013
2479,7.458275
2480,5.487114
2481,6.8650985
2482,29.525772
2483,6.3082156
2484,7.025354
2485,6.168013
2486,7.8986473
2487,5.8178225
2488,5.675583
2489,6.3301325
2490,11.490395
2491,5.851494
2492,6.0230837
2493,6.56782
2494,7.1063194
2495,5.623914
2496,6.117293
2497,10.932117
2498,6.9617877
2499,8.497606
2500,19.581928
2501,6.7761345
2502,14.326892
2503,10.697688
2504,7.442971
2505,6.406949
2506,7.572561
2507,6.8883233
2508,7.2837586
2509,7.087819
2510,6.8064914
2511,6.2850757
2512,5.30211
2513,10.633208
2514,5.9856567
2515,6.861154
2516,10.547064
2517,11.251239
2518,6.0138335
2519,6.1831255
2520,6.6190515
2521,16.487137
2522,6.2864075
2523,5.8363814
2524,92.07918
2525,5.8042345
2526,6.1610093
2527,6.0554414
2528,6.2098656
2529,6.7900453
2530,5.7245026
2531,23.560282
2532,5.9554706
2533,6.5489054
2534,6.446748
2535,5.4905353
2536,6.3000703
2537,5.6464295
2538,24.44432
2539,6.6250052
2540,5.583133
2541,5.818073
2542,6.0463443
2543,9.96165
2544,6.21846
2545,7.345018
2546,5.805701
2547,6.200457
2548,5.315549
2549,8.477231
2550,5.8618684
2551,16.64005
2552,7.3118014
2553,12.595786
2554,6.0518203
2555,8.943416
2556,9.373438
2557,6.1992006
2558,14.175364
2559,6.3534164
2560,5.771384
2561,7.854805
2562,6.8564005
2563,15.714503
2564,5.667398
2565,5.683727
2566,7.42464
2567,5.911159
2568,6.249318
2569,7.7538004
2570,6.8651237
2571,5.9108324
2572,6.338884
2573,6.037497
2574,6.035402
2575,13.762355
2576,7.16119
2577,6.1649995
2578,5.567006
2579,11.224054
2580,8.01655
2581,7.6807175
2582,5.9590716
2583,6.118219
2584,6.2192607
2585,7.564525
2586,6.7606277
2587,5.9459124
2588,6.290418
2589,5.9759827
2590,12.893135
2591,5.5520434
2592,6.218841
2593,5.756106
2594,11.70168
2595,5.898253
2596,4.969997
2597,5.5542192
2598,14.748824
2599,5.7140565
2600,6.3585634
2601,6.4820914
2602,9.337764
2603,6.171235
2604,7.7985168
2605,6.320759
2606,9.623542
2607,6.0849395
2608,10.523041
2609,6.331959
2610,5.9350877
2611,17.566307
2612,9.395561
2613,8.096084
2614,5.82607
2615,6.5170045
2616,7.1564293
2617,7.7447433
2618,6.5084643
2619,8.153786
2620,12.605895
2621,7.641919
2622,5.876607
2623,9.837359
2624,5.953576
2625,5.4004793
2626,5.6498537
2627,5.9423423
2628,6.073957
2629,6.6559687
2630,6.4958444
2631,5.574777
2632,7.561139
2633,6.330255
2634,8.489518
2635,6.0137115
2636,8.9036665
2637,10.237498
2638,6.342884
2639,7.277092
2640,10.059022
2641,5.5357423
2642,8.49702
2643,6.508758
2644,10.505411
2645,6.0976434
2646,5.328195
2647,5.6403656
2648,11.3198185
2649,8.370859
2650,6.1538873
2651,6.742518
2652,5.879822
2653,6.9476967
2654,6.0024996
2655,12.48368
2656,6.320897
2657,5.8913193
2658,5.6945877
2659,11.184893
2660,8.505859
2661,5.769893
2662,11.410129
2663,7.3449435
2664,7.736387
2665,10.965814
2666,9.728946
2667,5.7704287
2668,6.1541224
2669,6.4446106
2670,11.95835
2671,6.876289
2672,6.129173
2673,5.4262695
2674,25.583805
2675,6.9519854
2676,6.217927
2677,5.951053
2678,6.0458117
2679,6.3362083
2680,7.0895143
2681,6.3680315
2682,6.858771
2683,6.4125285
2684,6.2905974
2685,5.9099503
2686,13.406581
2687,5.6081786
2688,7.879014
2689,6.6988306
2690,6.4116945
2691,10.346368
2692,5.9932036
2693,6.114418
2694,5.7348084
2695,7.3552446
2696,6.773403
2697,6.1440263
2698,6.9319215
2699,5.643698
2700,6.3159194
2701,5.636905
2702,7.9052997
2703,16.158781
2704,9.096732
2705,6.083156
2706,5.9269333
2707,5.8672156
2708,8.727526
2709,6.6308885
2710,5.9802003
2711,6.326557
2712,6.142461
2713,35.165077
2714,5.8014574
2715,5.9626603
2716,7.0006523
2717,7.7946625
2718,6.5056696
2719,5.9748063
2720,5.6707187
2721,6.015016
2722,8.051162
2723,6.247172
2724,9.252069
2725,6.6966934
2726,18.416964
2727,10.261172
2728,6.3673906
2729,7.223128
2730,24.33017
2731,5.8652024
2732,8.78247
2733,5.933563
2734,6.140227
2735,7.097552
2736,11.718299
2737,5.855756
2738,5.8448825
2739,9.254801
2740,10.738177
2741,8.538455
2742,8.847826
2743,5.744101
2744,6.894532
2745,11.0885315
2746,14.831886
2747,22.5203
2748,6.720096
2749,5.7564406
2750,12.827478
2751,6.6112237
2752,9.014712
2753,5.9118686
2754,6.049877
2755,5.675995
2756,8.131663
2757,5.939911
2758,7.647442
2759,6.0486293
2760,13.409533
2761,6.3076205
2762,6.0347595
2763,6.825096
2764,5.815576
2765,5.616829
2766,6.0679383
2767,7.0516725
2768,6.0896287
2769,12.437367
2770,5.4650574
2771,6.8528514
2772,5.9044495
2773,6.252959
2774,7.695938
2775,16.738394
2776,10.699626
2777,5.9672656
2778,7.78762
2779,5.861278
2780,8.91083
2781,6.56869
2782,6.720201
2783,5.772069
2784,6.8321085
2785,6.937313
2786,8.014224
2787,6.8206
2788,67.88113
2789,6.7471085
2790,8.057954
2791,8.806042
2792,7.6530356
2793,6.1073318
2794,7.2740083
2795,6.523694
2796,11.16504
2797,7.2126083
2798,6.109134
2799,14.34188
2800,7.489095
2801,9.92586
2802,7.2226243
2803,22.85517
2804,18.059965
2805,11.181036
2806,5.7740207
2807,7.6889815
2808,7.4850283
2809,6.3432603
2810,9.640729
2811,6.0846343
2812,5.319623
2813,5.3296695
2814,13.051485
2815,7.5853105
2816,8.610947
2817,8.81017
2818,8.454904
2819,5.838249
2820,5.845117
2821,6.6533904
2822,5.5531006
2823,5.7669435
2824,6.1080093
2825,15.305634
2826,6.018593
2827,26.03752
2828,6.149405
2829,5.9038515
2830,6.5343676
2831,5.8299575
2832,6.569693
2833,8.1055565
2834,6.231633
2835,16.240229
2836,5.9151855
2837,27.30195
2838,5.8899384
2839,5.8941345
2840,5.5643983
2841,14.937576
2842,6.228575
2843,5.70233
2844,6.1291895
2845,5.883185
2846,11.550702
2847,5.632773
2848,5.5081086
2849,14.864509
2850,18.786417
2851,6.399634
2852,6.320522
2853,15.333902
2854,6.4505424
2855,8.961574
2856,7.2922006
2857,19.785778
2858,5.7141623
2859,6.029509
2860,6.3028092
2861,5.759805
2862,5.9375796
2863,12.849837
2864,8.045333
2865,9.857562
2866,7.1421647
2867,5.4786835
2868,8.591987
2869,5.868158
2870,9.014147
2871,12.006509
2872,7.33025
2873,6.22621
2874,8.803406
2875,5.922835
2876,6.3700204
2877,6.2664666
2878,5.437824
2879,5.7213626
2880,6.948547
2881,5.426796
2882,9.68353
2883,19.672709
2884,6.9997025
2885,5.4469957
2886,5.6052856
2887,8.424598
2888,6.845693
2889,5.411986
2890,5.572763
2891,6.221977
2892,5.8106766
2893,14.767639
2894,9.576233
2895,5.646178
2896,7.9437647
2897,8.894677
2898,6.13265
2899,10.770595
2900,6.0153704
2901,5.8270693
2902,5.8185396
2903,9.797009
2904,5.931752
2905,5.9977493
2906,5.6853013
2907,10.218519
2908,45.7566
2909,5.4145327
2910,7.94406
2911,7.600783
2912,15.60882
2913,30.308094
2914,6.4552393
2915,7.3247423
2916,8.561032
2917,6.292194
2918,33.153217
2919,5.3415713
2920,5.679268
2921,5.8540926
2922,6.128525
2923,6.460443
2924,6.441631
2925,5.9985604
2926,6.140392
2927,5.714032
2928,5.533858
2929,6.08424
2930,7.6107345
2931,8.483429
2932,15.446057
2933,7.051675
2934,7.929419
2935,7.3492875
2936,7.404906
2937,20.866714
2938,10.324532
2939,5.8537874
2940,6.2207575
2941,6.2055626
2942,5.757843
2943,6.0351486
2944,5.9549103
2945,5.7935944
2946,6.218084
2947,8.150434
2948,6.679569
2949,11.90946
2950,5.7704253
2951,5.6710773
2952,5.765213
2953,6.2097917
2954,6.1743045
2955,5.7754807
2956,6.5435944
2957,10.26777
2958,11.658965
2959,5.9224014
2960,6.101663
2961,7.287418
2962,5.9471726
2963,9.520538
2964,6.605593
2965,6.16165
2966,7.8438716
2967,8.674521
2968,5.8781786
2969,7.307664
2970,5.922046
2971,5.7190065
2972,5.5402117
2973,6.3709397
2974,7.946032
2975,6.1065216
2976,7.7589755
2977,5.9415483
2978,6.19709
2979,18.339676
2980,5.473245
2981,23.111021
2982,5.870932
2983,8.209033
2984,5.717293
2985,6.1567492
2986,11.128364
2987,6.1665864
2988,7.506308
2989,5.87437
2990,6.8603244
2991,7.003882
2992,5.434659
2993,5.5970964
2994,8.278726
2995,6.24966
2996,6.115009
2997,6.536468
2998,5.822197
2999,5.953725
3000,7.334367
3001,5.9775834
3002,6.3780246
3003,5.6720386
3004,5.968506
3005,13.91069
3006,6.6031394
3007,22.395102
3008,5.456264
3009,7.2484927
3010,5.8294497
3011,10.010482
3012,5.74402
3013,25.157522
3014,8.138084
3015,17.875158
3016,15.882047
3017,5.825319
3018,8.478362
3019,7.126819
3020,6.2835555
3021,5.901433
3022,6.88791
3023,7.2293015
3024,16.237423
3025,7.329654
3026,5.6268907
3027,5.9815116
3028,6.0061326
3029,6.2194
3030,13.309732
3031,9.92501
3032,6.1284
3033,5.668382
3034,7.0145454
3035,8.683028
3036,6.374215
3037,9.332092
3038,12.624743
3039,6.034355
3040,5.784117
3041,5.882901
3042,12.547614
3043,5.7495804
3044,5.4188294
3045,6.1784606
3046,11.5347185
3047,5.5184402
3048,5.8523116
3049,5.700583
3050,9.6114435
3051,5.8063707
3052,6.9771385
3053,9.005721
3054,6.069435
3055,11.095889
3056,8.749155
3057,8.927903
3058,6.2417665
3059,7.1067615
3060,12.544298
3061,7.1770554
3062,10.402602
3063,5.8037324
3064,11.606025
3065,5.725287
3066,17.476973
3067,5.756111
3068,6.168143
3069,6.0170836
3070,5.3865786
3071,5.8890166
3072,7.3268557
3073,5.7828155
3074,13.512781
3075,7.0597763
3076,6.105757
3077,8.591888
3078,5.620177
3079,5.9070787
3080,7.212909
3081,8.137613
3082,5.9566684
3083,7.7469482
3084,5.5848207
3085,5.365834
3086,6.53046
3087,5.583417
3088,6.8297157
3089,5.7490892
3090,15.544536
3091,10.255639
3092,8.509061
3093,6.133678
3094,5.6662993
3095,5.8844957
3096,5.921469
3097,13.823639
3098,6.4051204
3099,5.904912
3100,33.43597
3101,5.7228103
3102,6.705982
3103,7.297078
3104,5.515738
3105,5.3089647
3106,8.457869
3107,5.811006
3108,6.9279437
3109,6.0275455
3110,5.7854805
3111,10.334144
3112,6.575087
3113,5.5875335
3114,5.6775775
3115,6.153679
3116,12.167473
3117,6.2466636
3118,6.1299376
3119,5.8271
3120,6.00721
3121,6.130498
3122,5.829709
3123,7.191185
3124,5.900226
3125,6.2858033
3126,8.098552
3127,5.7807784
3128,16.82025
3129,9.20651
3130,9.157266
3131,12.078954
3132,6.992074
3133,5.4198275
3134,6.0235734
3135,8.770879
3136,7.009514
3137,8.0424385
3138,11.576491
3139,5.594434
3140,6.281728
3141,6.128905
3142,6.4320107
3143,5.7404175
3144,6.108127
3145,6.9205832
3146,5.9608216
3147,6.154889
3148,24.809763
3149,12.539941
3150,9.079401
3151,28.022633
3152,6.1300826
3153,6.317331
3154,6.712073
3155,7.293672
3156,7.337092
3157,5.6404924
3158,10.352104
3159,12.873566
3160,5.9210525
3161,7.290132
3162,5.5910554
3163,6.3236785
3164,5.891829
3165,5.7816553
3166,6.0069094
3167,6.657438
3168,20.5634
3169,5.736272
3170,7.2364335
3171,10.10302
3172,7.281945
3173,9.3019285
3174,7.302804
3175,11.811999
3176,6.464885
3177,24.292795
3178,7.2144113
3179,7.4331894
3180,5.477741
3181,6.3938723
3182,6.7781663
3183,6.05402
3184,7.7426715
3185,6.767255
3186,15.618129
3187,5.9296584
3188,7.3666124
3189,6.0813394
3190,6.5596786
3191,6.803524
3192,6.161592
3193,7.3261766
3194,5.860605
3195,10.955619
3196,11.110551
3197,10.943682
3198,6.1764235
3199,6.00934
3200,6.6584597
3201,9.952367
3202,20.084635
3203,6.3582773
3204,7.320186
3205,6.038675
3206,5.4459796
3207,13.071425
3208,6.283649
3209,8.397166
3210,11.547042
3211,5.4781556
3212,5.8595595
3213,5.7253923
3214,5.917026
3215,20.447973
3216,5.8018656
3217,7.1876955
3218,6.2518363
3219,8.197826
3220,8.871956
3221,5.6885514
3222,6.0290055
3223,6.123343
3224,5.28302
3225,6.6641893
3226,7.8403635
3227,5.688901
3228,6.0748353
3229,15.904808
3230,8.989101
3231,7.6617417
3232,6.474975
3233,6.2351494
3234,5.166365
3235,7.7299
3236,6.3895454
3237,15.832079
3238,8.204413
3239,9.046664
3240,6.61028
3241,5.471521
3242,5.715558
3243,5.836548
3244,9.875361
3245,7.9303894
3246,5.231276
3247,23.839685
3248,5.8925753
3249,5.210094
3250,6.0643716
3251,6.456276
3252,6.1676407
3253,6.4711733
3254,11.644769
3255,7.150693
3256,12.312934
3257,6.4141326
3258,5.977414
3259,48.687366
3260,5.903807
3261,17.47362
3262,7.250609
3263,9.121785
3264,7.3374696
3265,7.194019
3266,7.0979433
3267,6.7927055
3268,7.4953537
3269,20.901192
3270,33.54469
3271,5.672325
3272,11.093656
3273,5.818433
3274,5.5230303
3275,6.5865335
3276,6.0566225
3277,5.911754
3278,5.523004
3279,5.908826
3280,12.170328
3281,6.1970325
3282,6.9156966
3283,10.38376
3284,14.289759
3285,6.1988983
3286,5.6536517
3287,5.755287
3288,6.8877573
3289,7.4061217
3290,5.6329484
3291,5.5680633
3292,5.5511475
3293,6.4672494
3294,7.974224
3295,21.320097
3296,5.4449706
3297,5.6090426
3298,7.10865
3299,5.8121295
3300,8.776496
3301,5.720526
3302,6.5987535
3303,6.5596375
3304,5.622249
3305,5.598967
3306,5.549202
3307,6.3063583
3308,5.8961105
3309,10.985441
3310,5.9439197
3311,23.111443
3312,5.5849457
3313,5.9361696
3314,7.081928
3315,7.2791657
3316,6.61844
3317,6.5426903
3318,25.52627
3319,5.8149996
3320,6.3051276
3321,12.280757
3322,5.155211
3323,7.1839175
3324,6.7757273
3325,5.4373126
3326,7.3634386
3327,9.197829
3328,5.8479753
3329,7.0394235
3330,6.544853
3331,5.7206035
3332,8.505534
3333,5.9163623
3334,6.1372027
3335,6.646175
3336,19.79067
3337,6.085832
3338,7.6904955
3339,6.201001
3340,6.427467
3341,5.92378
3342,5.6617036
3343,8.9174795
3344,6.082335
3345,12.628187
3346,6.8383403
3347,6.0446777
3348,20.744307
3349,6.3083873
3350,6.4233093
3351,5.9945054
3352,5.4687896
3353,5.427382
3354,6.8342814
3355,5.3955064
3356,6.1509857
3357,6.4606614
3358,8.51844
3359,5.9776225
3360,7.4721847
3361,5.8343616
3362,6.0098724
3363,7.3765807
3364,6.937979
3365,17.133038
3366,6.546608
3367,8.4666395
3368,8.343753
3369,6.27823
3370,7.121596
3371,6.240812
3372,6.9542656
3373,6.9648905
3374,9.28663
3375,6.21288
3376,5.444107
3377,6.6737323
3378,6.3607116
3379,5.7603273
3380,6.3627634
3381,7.5953975
3382,7.7294946
3383,11.944716
3384,5.417972
3385,14.792114
3386,8.203264
3387,10.774875
3388,5.886261
3389,5.719144
3390,5.672986
3391,5.7620177
3392,13.861704
3393,6.2628403
3394,6.5564537
3395,7.1099396
3396,7.1179023
3397,5.6971526
3398,8.719325
3399,5.6396813
3400,6.4798217
3401,6.544108
3402,5.8109345
3403,5.580353
3404,12.725573
3405,5.8342743
3406,8.253394
3407,5.8347716
3408,8.2913265
3409,6.656589
3410,8.7731
3411,7.0126147
3412,5.871241
3413,6.9845924
3414,5.6282854
3415,5.7589145
3416,12.855857
3417,5.7842607
3418,5.4603763
3419,5.9290857
3420,5.6116915
3421,5.8082213
3422,7.087134
3423,7.140874
3424,5.544437
3425,5.874733
3426,5.572681
3427,6.577048
3428,6.6539226
3429,5.7401886
3430,12.415619
3431,5.378261
3432,5.6375184
3433,6.2672205
3434,14.112699
3435,5.765697
3436,6.0241075
3437,6.660106
3438,5.982428
3439,5.6425285
3440,11.583148
3441,5.3892136
3442,6.669416
3443,5.326944
3444,8.438155
3445,6.0699778
3446,5.919141
3447,5.3922534
