policy_id,bel_per_policy,sum_assured,coverage_years,issue_age
1486,200.7238698714081,23869.203,10,48
1487,273.59669713364394,59830.016,10,20
1488,254.86815988075793,31461.498,10,40
1489,272.25031531046415,47447.57,10,31
1490,342.85982635324893,13864.703,10,35
1491,184.03496714216556,111394.28,10,19
1492,334.830414296512,23169.219,10,27
1493,100.63599659006735,21307.297,10,55
1494,-3042.279733723721,335368.6,10,52
1495,-11.151473838020138,77903.34,10,43
1496,123.1771386579083,107981.09,10,32
1497,164.42428123995165,72178.06,10,36
1498,218.390525786958,34814.66,10,42
1499,298.83573610124574,17576.154,10,42
1500,306.1723146470214,39368.527,10,24
1501,103.10555131430539,22862.443,10,54
1502,291.95705329355906,23987.453,10,39
1503,297.77747504704166,14090.11,10,45
1504,270.63833659209376,54795.266,10,27
1505,-1565.6884795938565,176047.3,10,53
1506,-303.4438963973481,78142.37,10,50
1507,258.86625459481365,45942.504,10,34
1508,-79.90631642683104,48403.18,10,51
1509,372.8947813236246,4365.799,10,39
1510,238.12517724465434,35621.688,10,40
1511,300.3733792162968,15969.526,10,43
1512,157.82954520611645,55676.215,10,40
1513,294.41601145441973,40611.133,10,29
1514,264.4592356768552,24942.654,10,42
1515,235.7943435588154,54682.316,10,34
1516,261.36209532047167,54306.63,10,30
1517,33.527306782967116,168497.72,10,28
1518,103.1925143927894,86587.63,10,37
1519,103.34334088362732,59477.688,10,42
1520,287.1919318973621,23429.863,10,40
1521,343.13967353554585,21184.541,10,21
1522,-25.265994996916618,80729.29,10,43
1523,295.1188331952377,42604.824,10,27
1524,271.4289598739182,61039.152,10,20
1525,170.08427717152705,109335.75,10,25
1526,305.9454111275229,14902.247,10,43
1527,-385.6291450479647,152879.7,10,43
1528,75.86891780504601,108584.48,10,35
1529,365.446483395252,9664.61,10,23
1530,-190.75653471433316,328486.9,10,18
1531,-338.1508424954517,64658.79,10,53
1532,299.1567031517294,34096.418,10,32
1533,100.02732456804,75737.45,10,39
1534,178.2485151216623,22874.97,10,50
1535,-353.01728533820085,77395.27,10,51
1536,329.03774574096815,26502.148,10,26
1537,-104.25074583056022,251718.31,10,25
1538,185.81277603301015,52462.74,10,39
1539,232.28882727365468,84089.48,10,19
1540,334.81021801052896,26660.176,10,18
1541,93.07932576947047,96083.71,10,36
1542,-263.03807724003855,49499.32,10,55
1543,183.52138637338646,16160.042,10,54
1544,-45.65876761574867,41306.21,10,52
1545,-56.83280753773596,234372.53,10,23
1546,131.66095007436667,99405.22,10,33
1547,194.66891451882793,36923.305,10,43
1548,320.43031943271285,11208.701,10,44
1549,330.70550711642966,25688.156,10,26
1550,224.72023175617946,16229.715,10,51
1551,294.8411240004509,11427.43,10,48
1552,166.68978660721172,93737.27,10,31
1553,260.5943241778806,52558.82,10,31
1554,-80.720302786366,210210.58,10,30
1555,339.46180760984595,22508.871,10,23
1556,240.2135052958652,49908.848,10,35
1557,180.71584046599241,16390.2,10,54
1558,273.6245229517773,31066.322,10,38
1559,301.4507681103504,41860.18,10,24
1560,54.25897843199601,37051.168,10,50
1561,186.82474757222525,52188.152,10,39
1562,121.27849090421296,108778.17,10,32
1563,36.739210004293,99998.69,10,38
1564,330.6506148204046,27019.406,10,23
1565,-83.64866651805369,48800.457,10,51
1566,204.573120401786,94377.26,10,23
1567,155.7797559607485,114504.28,10,26
1568,98.7813564154672,29461.893,10,51
1569,220.73880215473972,88107.23,10,21
1570,-288.8020845219703,65166.152,10,52
1571,232.3366214503762,21311.178,10,47
1572,143.08833303798377,94836.03,10,33
1573,264.3559799477921,56444.484,10,28
1574,360.3405365041891,12415.063,10,20
1575,107.26919053479293,39525.27,10,47
1576,262.7354078303305,51619.992,10,31
1577,149.25788583006403,30795.342,10,48
1578,-985.8400987605689,133567.34,10,52
1579,-210.21735974197634,137496.4,10,41
1580,270.0161083029926,36819.62,10,36
1581,314.46341276694454,33725.11,10,26
1582,-48.006124405182106,45016.777,10,51
1583,292.8661200663118,42604.445,10,28
1584,325.06229626643767,31125.316,10,20
1585,396.92155629174914,2572.7766,10,24
1586,-1134.3786151231034,203542.03,10,48
1587,255.1788869550081,50016.723,10,33
1588,-141.95626592697442,43352.957,10,54
1589,-340.31599344615563,64855.277,10,53
1590,178.04556554733887,46898.082,10,41
1591,302.7645224863537,35437.492,10,30
1592,211.99117963604326,22365.201,10,48
1593,361.4283144511953,11486.045,10,23
1594,348.6715537384588,16920.398,10,26
1595,345.56780683774195,20464.338,10,19
1596,-42.41848886078486,84163.445,10,43
1597,94.61238341112835,89275.0,10,37
1598,234.70368485821538,24694.578,10,45
1599,373.9272913935599,5936.381,10,28
1600,106.46568403476783,50366.164,10,44
1601,315.9949896884376,35687.098,10,21
1602,282.10296676698573,34988.273,10,35
1603,124.50668249642695,107422.86,10,32
1604,51.72771607731522,55865.395,10,45
1605,338.7072755950466,22895.018,10,23
1606,237.10946740721397,19046.676,10,48
1607,305.1278536029893,40525.6,10,23
1608,212.40710208125222,24213.076,10,47
1609,-68.44383990011954,47186.363,10,51
1610,-1090.2152662135702,113628.76,10,55
1611,340.15196066442564,16579.998,10,33
1612,-216.69138391681076,53637.4,10,53
1613,197.16253845157786,103965.91,10,19
1614,269.2120187229762,46668.67,10,32
1615,205.76688805441728,89057.99,10,26
1616,298.7796246678178,39733.91,10,28
1617,270.30138994677304,57322.055,10,25
1618,116.97215950798534,71140.086,10,39
1619,221.25878987061716,31639.965,10,43
1620,-65.83536954292589,245811.22,10,21
1621,234.6675736384245,79367.36,10,22
1622,116.02472111217378,141799.12,10,23
1623,-824.9887109063177,117782.79,10,52
1624,53.539585177652214,64965.375,10,43
1625,19.4984927560576,151510.44,10,32
1626,10.348449724146747,58110.99,10,46
1627,330.37496564352705,27888.176,10,21
1628,292.8682482316191,50596.297,10,18
1629,314.1785329270083,22355.883,10,36
1630,353.1222337902789,9306.002,10,37
1631,305.25212237679705,25279.385,10,36
1632,-84.59354754483672,53001.926,10,50
1633,6.322936352086913,116928.52,10,37
1634,320.94721029206926,25219.252,10,32
1635,142.55771785165132,112185.414,10,29
1636,167.07609492235366,18981.725,10,53
1637,66.41064132319173,23960.46,10,55
1638,103.53152548316649,159389.08,10,18
1639,262.002072431387,51941.59,10,31
1640,161.49030094393407,43515.86,10,43
1641,210.95409469467796,60355.19,10,35
1642,338.11823999444255,19046.824,10,31
1643,292.94502959128215,38372.633,10,31
1644,-177.78025373524144,50106.56,10,53
1645,-1351.2160972976847,133904.62,10,55
1646,320.2263401456479,13140.372,10,42
1647,-2067.234365820336,204878.12,10,54
1648,281.2240585706718,45254.62,10,30
1649,326.945638479138,20564.74,10,34
1650,345.1280593343499,17791.4,10,28
1651,266.25997754084807,62211.66,10,22
1652,301.441629852187,17017.725,10,42
1653,23.408667512679017,31942.076,10,53
1654,290.69177459371986,40939.71,10,30
1655,-80.92117819207817,124831.34,10,39
1656,-105.01913246639583,112931.99,10,41
1657,327.2945698113221,29893.143,10,20
1658,297.8602236066638,42177.06,10,26
1659,256.91258461997575,13953.287,10,50
1660,365.45042011634973,9783.982,10,22
1661,346.89261283690246,18704.816,10,23
1662,151.51387842289057,122793.11,10,23
1663,188.3825569563304,93324.96,10,28
1664,244.22202277648546,67949.99,10,27
1665,353.4174881400006,15578.993,10,22
1666,267.6106991849008,28295.29,10,40
1667,330.63869238636585,25172.854,10,27
1668,297.80885499701736,43782.066,10,24
1669,307.32733688923975,41628.297,10,19
1670,108.26180927699119,22431.305,10,54
1671,235.45206677220608,66115.055,10,30
1672,268.67064425395506,60050.152,10,23
1673,332.5259249936917,27909.428,10,18
1674,268.17966752840107,63780.387,10,19
1675,-12.774025832862833,122909.87,10,37
1676,-120.72531111462763,156721.7,10,37
1677,252.07474028714105,74036.09,10,18
1678,231.6621025870669,72315.42,10,28
1679,-116.93371300479839,41260.758,10,54
1680,156.86124904890585,113953.83,10,26
1681,325.1210777060551,21236.934,10,34
1682,-393.71211121206966,103866.16,10,48
1683,302.6802780625667,39723.35,10,26
1684,-948.0419692903135,164806.56,10,49
1685,215.73911444149672,80044.93,10,28
1686,267.57061166671605,47357.727,10,32
1687,-13.760047723009336,41381.457,10,51
1688,52.563634289877314,76135.4,10,41
1689,-569.2720275486458,73238.59,10,55
1690,4.924401640983433,36355.613,10,52
1691,165.23274843294047,53811.74,10,40
1692,-324.62189318117805,102425.44,10,47
1693,339.58680439434517,16799.312,10,33
1694,-285.95541065152554,89364.69,10,48
1695,179.86735042346294,75867.98,10,34
1696,142.90608722436752,129197.336,10,22
1697,324.2948945542594,28205.021,10,27
1698,-179.13152870844135,50229.168,10,53
1699,251.25284530876613,58913.938,10,30
1700,69.99928042322335,90293.02,10,38
1701,219.72843949442938,70479.125,10,31
1702,329.3286212531384,18548.314,10,35
1703,146.57439506188553,63108.676,10,39
1704,-964.5064799659312,248490.84,10,44
1705,212.60307724616234,81567.35,10,28
1706,16.53174321552052,185389.78,10,26
1707,-708.9297744863845,115177.234,10,51
1708,65.08122465877449,148702.03,10,29
1709,-451.0165084094865,64071.39,10,55
1710,-398.24803424344066,75906.26,10,52
1711,153.09213262316916,61340.31,10,39
1712,-136.0251904054153,50173.938,10,52
1713,211.74049262762912,90538.84,10,23
1714,323.5655536194844,32957.586,10,18
1715,-453.6339041428862,225953.42,10,39
1716,318.169548056312,23798.264,10,34
1717,140.9477358622422,95691.88,10,33
1718,110.76262685228448,150650.12,10,20
1719,103.64713883602167,43411.555,10,46
1720,323.65044832669605,20524.95,10,35
1721,137.9364985483657,126020.766,10,25
1722,265.1369063291562,58835.137,10,26
1723,183.20241229537277,95839.59,10,28
1724,197.12967144741748,45808.027,10,40
1725,-2007.3239264959998,199849.14,10,54
1726,300.02501833707026,9192.763,10,50
1727,226.39318783801096,67556.555,10,31
1728,-625.6400806181967,146265.38,10,47
1729,5.160588727903132,54396.195,10,47
1730,-445.9996061360897,63682.51,10,55
1731,15.429945098063627,35332.863,10,52
1732,205.2188862401399,50834.426,10,38
1733,352.2163709546572,13125.248,10,31
1734,39.95822005948423,28142.416,10,54
1735,332.08041680939436,26645.463,10,22
1736,216.20633638802553,85397.96,10,25
1737,285.7824653153222,31655.984,10,36
1738,251.1061723326485,32396.246,10,40
1739,304.50545751911557,36954.387,10,28
1740,318.23700625039703,27470.35,10,31
1741,68.43070037347263,62006.598,10,43
1742,257.9399383439054,67635.17,10,21
1743,-234.84009946072615,96741.055,10,46
1744,-11.343406301303332,84286.62,10,42
1745,174.7492546191425,77806.83,10,34
1746,154.07298143016453,38430.383,10,45
1747,210.48686193299358,36508.312,10,42
1748,311.06933679657254,24904.643,10,35
1749,274.85573194221445,24547.943,10,41
1750,252.3657351165614,58406.79,10,30
1751,326.7989146908862,28120.256,10,25
1752,11.358659336471021,161852.0,10,31
1753,-12.787720090861399,48522.246,10,49
1754,-58.56997221360905,166190.56,10,34
1755,233.28807297354155,78999.12,10,23
1756,29.14692079915187,26849.143,10,55
1757,-37.38433784258808,47578.742,10,50
1758,329.2696290849577,13108.503,10,40
1759,-267.2795533675437,58227.824,10,53
1760,299.62826324419257,28887.48,10,35
1761,332.5146689529139,20517.057,10,32
1762,-1094.1343736769843,168973.25,10,50
1763,-73.89715952528047,114033.61,10,40
1764,-137.36626804453385,111547.914,10,42
1765,133.3832224183543,93476.68,10,34
1766,215.7856790403,18617.682,10,50
1767,305.866854642336,36293.527,10,28
1768,308.56127702133404,38107.844,10,24
1769,360.0037080670742,12733.462,10,19
1770,307.494314158165,32021.967,10,31
1771,306.83216586046194,32302.5,10,31
1772,248.64722493299388,55302.723,10,32
1773,-3195.605648365977,379150.44,10,51
1774,263.25185813657083,49171.098,10,32
1775,277.49260613426463,55325.535,10,23
1776,304.37336843948765,40929.652,10,23
1777,-38.74779732748897,90214.78,10,42
1778,343.6842750757353,21176.44,10,20
1779,-51.06697382630301,227887.7,10,24
1780,296.2644686560925,45272.312,10,23
1781,310.5215189794719,36447.438,10,25
1782,-86.64472990636023,108641.414,10,41
1783,322.67978803599726,24514.994,10,32
1784,214.81528496984436,88892.15,10,23
1785,-597.2303796326374,153877.84,10,46
1786,17.959970156585655,41221.04,10,50
1787,-505.89390563277595,258345.11,10,38
1788,159.1441089670601,83718.19,10,34
1789,-201.90460684721836,84552.984,10,47
1790,-13.491814180358858,149114.62,10,34
1791,-352.9464752213049,184308.5,10,40
1792,45.15516669493502,61651.293,10,44
1793,-667.9977339832433,94589.586,10,53
1794,-1063.2943969059534,152794.86,10,51
1795,253.94477379646955,19738.56,10,46
1796,215.20676603299734,12533.701,10,55
1797,215.7885270651422,47750.04,10,38
1798,295.59394468468014,12295.458,10,47
1799,38.22120486932948,38893.492,10,50
1800,233.82488074367956,64297.57,10,31
1801,-103.11686519322495,40105.44,10,54
1802,95.81699194264786,44645.277,10,46
1803,258.2045090139095,22436.516,10,44
1804,132.18947864167444,93928.875,10,34
1805,191.6565681411966,21354.283,10,50
1806,267.5188723320159,9297.092,10,54
1807,223.1807842972609,42357.773,10,39
1808,191.92557701756806,103963.41,10,21
1809,12.705179540502968,53297.406,10,47
1810,308.0406752844028,19691.467,10,39
1811,-272.26919780041453,54248.957,10,54
1812,255.42264262035047,70999.016,10,19
1813,262.5915254577551,53746.383,10,30
1814,299.4224722316104,40461.69,10,27
1815,244.98853814893852,73762.76,10,22
1816,357.49306225896805,12444.534,10,27
1817,164.3118084934556,24455.586,10,50
1818,328.7020708645164,17599.254,10,36
1819,-301.4577917237847,147044.03,10,42
1820,-764.5979821268936,88380.234,10,55
1821,253.298969570499,57981.445,10,30
1822,318.43977571999005,15666.516,10,40
1823,-295.7328650809144,90680.4,10,48
1824,-72.61008299446178,151601.47,10,36
1825,-495.9956320349844,78981.91,10,53
1826,170.61916076950644,48612.52,10,41
1827,-538.957760203164,82880.305,10,53
1828,-15.60519034890234,62200.055,10,46
1829,130.54654988563124,104887.05,10,32
1830,-0.5478453076462415,103024.984,10,39
1831,113.2718596160355,41895.17,10,46
1832,206.64755624040743,29474.041,10,45
1833,310.7812861305257,36312.594,10,25
1834,239.466294123812,76761.51,10,22
1835,45.043455426733715,38109.793,10,50
1836,205.09024832910018,27428.957,10,46
1837,292.59988802136616,49961.88,10,19
1838,160.4833928693837,121266.25,10,21
1839,262.38690998853633,55707.203,10,29
1840,-141.6182100393479,40086.86,10,55
1841,29.081212382653348,64609.95,10,44
1842,286.3876298447779,53477.145,10,19
1843,345.82182754863396,10645.246,10,38
1844,-93.97356922124845,87306.97,10,44
1845,-179.64535896163807,69268.47,10,49
1846,1.7149419687737577,50651.074,10,48
1847,-816.695575516442,116968.93,10,52
1848,-1079.720834657321,131949.92,10,53
1849,203.91327717887134,94730.68,10,23
1850,96.76242443861508,25324.754,10,53
1851,249.46574997011837,26035.32,10,43
1852,-144.83154258353545,122228.4,10,41
1853,320.8346214953971,11136.677,10,44
1854,157.10636615078977,44386.926,10,43
1855,249.91861655222357,71085.516,10,22
1856,342.60248225987937,12325.827,10,37
1857,256.39310907807425,60309.98,10,28
1858,180.4557380919535,107293.305,10,23
1859,351.43114056753296,15234.493,10,27
1860,-117.1951714795673,188398.45,10,34
1861,87.95351881526585,22290.463,10,55
1862,-17.562837941761927,79186.99,10,43
1863,293.47639500975,46765.504,10,23
1864,278.8999291621668,52859.4,10,25
1865,245.73086619953136,17907.63,10,48
1866,-165.3213462436015,137057.61,10,40
1867,257.8053684049995,64892.35,10,24
1868,-535.3446504860489,182855.3,10,43
1869,349.6101532488545,18285.15,10,19
1870,288.81365693286523,43251.645,10,29
1871,274.8616572815146,59124.56,10,20
1872,116.40278079703666,52474.613,10,43
1873,193.49223030982205,85238.336,10,30
1874,242.94591369021956,42814.984,10,37
1875,-1495.8840443447707,273046.97,10,47
1876,289.6709701048246,51619.363,10,19
1877,373.5744069813347,4976.364,10,35
1878,258.48434855233006,53484.066,10,31
1879,-255.7951170673757,137166.31,10,42
1880,334.39418393294636,23888.045,10,26
1881,179.74029551720395,22705.766,10,50
1882,328.55065074459753,25526.35,10,28
1883,161.29192945185775,21133.121,10,52
1884,55.0879983697082,34072.875,10,51
1885,192.78863013483584,103488.53,10,21
1886,8.518054002103383,169540.05,10,30
1887,369.57807903369314,7189.508,10,29
1888,80.37699558603168,36938.68,10,49
1889,-327.5823056064554,63699.797,10,53
1890,273.99234732595704,58801.402,10,21
1891,-600.3728314720879,228600.22,10,41
1892,364.96010284464523,10008.832,10,22
1893,374.45053919052526,6301.4004,10,20
1894,-2727.3464499133684,260289.12,10,54
1895,-714.8514989004057,91356.55,10,54
1896,319.7536039302405,31655.938,10,25
1897,249.6515087091634,57357.41,10,31
1898,275.215236918287,60739.676,10,18
1899,312.4962847217685,31050.234,10,30
1900,50.9068648052625,56005.266,10,45
1901,252.78816043997963,66411.734,10,25
1902,-1485.1514967411479,250747.69,10,48
1903,-206.11464158688443,108070.52,10,44
1904,-183.07671663948747,201035.5,10,35
1905,348.3703127617039,17067.324,10,26
1906,-76.4288356444344,37874.01,10,54
1907,185.86809052625426,60692.527,10,37
1908,360.177678020351,10752.544,10,29
1909,-437.70863892260184,128703.39,10,46
1910,219.71114972380053,83578.875,10,25
1911,295.45017588716547,37274.004,10,31
1912,220.10607596054723,43179.055,10,39
1913,99.7816345328805,136335.19,10,28
1914,106.56290627117625,26461.018,10,52
1915,-180.19910551407145,140804.34,10,40
1916,309.79560085616015,40869.824,10,18
1917,-717.0853544189304,91544.01,10,54
1918,-264.43437952218164,53593.85,10,54
1919,-643.3035695719416,298442.75,10,38
1920,195.41019707593847,24584.326,10,48
1921,221.42195716536503,31607.578,10,43
1922,258.2213587126866,14986.093,10,49
1923,344.40518790316173,20793.018,10,20
1924,-600.4231277100635,88457.79,10,53
1925,-335.26406913801475,179855.53,10,40
1926,-873.9131307410219,96854.29,10,55
1927,294.2806209071292,49784.805,10,18
1928,334.15867535314635,24462.258,10,25
1929,73.6565109597177,102591.8,10,36
1930,217.92468755341116,23409.49,10,47
1931,341.1816132644335,16994.021,10,32
1932,87.80204469443589,39065.805,10,48
1933,348.8666235618947,9824.414,10,38
1934,162.46652296719662,16558.758,10,55
1935,-843.3774157547275,226063.34,10,44
1936,354.0903099272962,14275.949,10,26
1937,346.19090723204727,19327.023,10,22
1938,278.7109062365439,52957.48,10,25
1939,272.25794338895855,55210.11,10,26
1940,276.6206250071832,41443.19,10,33
1941,363.0592967996563,10067.617,10,27
1942,-481.30882425134826,98574.68,10,50
1943,313.1596554713282,35078.215,10,25
1944,-285.0327419712122,132738.72,10,43
1945,312.62167265494395,29849.525,10,31
1946,-578.4130556564335,109729.52,10,50
1947,-1061.7688557017075,141018.31,10,52
1948,321.0305983190561,34414.195,10,18
1949,-262.6821124600315,101127.61,10,46
1950,300.24708121652566,17273.736,10,42
1951,195.5682083810848,61742.63,10,36
1952,-285.97630844097694,132927.67,10,43
1953,190.93919892033932,75702.96,10,33
1954,-325.43135320012334,342750.28,10,28
1955,-645.6963750458758,79163.03,10,55
1956,308.8204124959519,37330.324,10,25
1957,-476.71222373884586,485282.94,10,19
1958,30.685225311921442,184746.36,10,24
1959,342.8447748039599,13869.566,10,35
1960,305.9098158113971,26700.762,10,35
1961,261.71130520078475,21790.988,10,44
1962,-9.130151141169506,83807.85,10,42
1963,-367.7631185478117,78960.63,10,51
1964,208.33135960368708,78475.35,10,30
1965,307.1592491269314,13573.175,10,44
1966,136.09816535943872,30010.574,10,49
1967,263.0135158177719,44371.387,10,34
1968,361.40115999311183,11640.455,10,22
1969,329.909354444526,24892.357,10,28
1970,-92.8593047870653,147993.73,10,37
1971,345.7133997487555,14422.106,10,33
1972,40.75132522487428,160169.3,10,29
1973,-133.97950590599862,119694.45,10,41
1974,195.94741883758854,39623.93,10,42
1975,138.17146624725973,29752.84,10,49
1976,196.45138898696035,97269.46,10,24
1977,282.0844451849033,26624.475,10,39
1978,154.638903297769,27705.326,10,49
1979,289.2026361039199,49054.32,10,23
1980,343.4077736446209,9096.013,10,41
1981,241.73523188590246,15674.615,10,50
1982,308.27208629525404,38841.684,10,23
1983,-85.13687239782143,73154.95,10,46
1984,318.2111872995957,26331.445,10,32
1985,-26.075400535197844,42688.715,10,51
1986,347.46373342231,13752.9795,10,33
1987,-9.398293053052726,105426.086,10,39
1988,0.7335321967684081,59625.83,10,46
1989,58.405748430266726,63998.504,10,43
1990,36.7024713901568,73893.4,10,42
1991,67.22825887280152,53224.83,10,45
1992,195.63150050996126,33953.938,10,44
1993,-43.58755711487953,123438.945,10,38
1994,-10.561819084163972,56686.04,10,47
1995,-70.98892495997325,43791.84,10,52
1996,286.67987352911405,49655.008,10,24
1997,223.78756299974083,48815.65,10,37
1998,265.4689011147509,43441.297,10,34
1999,151.54293890508524,71443.586,10,37
2000,334.8834364405803,23649.33,10,26
2001,337.71242051298645,25072.965,10,18
2002,194.07956722553854,78212.85,10,32
2003,237.517494328874,44515.24,10,37
2004,-922.1701139548318,108759.336,10,54
2005,123.58014838710608,69347.23,10,39
2006,284.32214337652044,32134.193,10,36
2007,-85.30632817407798,79209.805,10,45
2008,-272.81103758291135,130291.695,10,43
2009,201.4667673035318,71493.51,10,33
2010,219.4054583430625,85156.516,10,24
2011,305.0784356006686,43580.348,10,18
2012,-512.5434495636072,110659.164,10,49
2013,234.22813037664218,31420.818,10,42
2014,236.68565872975577,65552.9,10,30
2015,-2301.694771949906,390578.1,10,47
2016,73.36350018246918,76947.84,10,40
2017,316.840815318575,35710.832,10,20
2018,273.6263982779035,35637.17,10,36
2019,-2.3640365933270004,47226.24,10,49
2020,198.89681326023663,98792.3,10,22
2021,-7.119646805420757,56184.73,10,47
2022,156.94299239038776,29761.059,10,48
2023,190.55569348173464,29718.965,10,46
2024,231.08225938531433,56467.344,10,34
2025,76.03282502268684,51724.883,10,45
2026,-77.5035859453726,71952.336,10,46
2027,-336.59407961221973,104169.04,10,47
2028,-1835.4213701559825,443151.1,10,43
2029,342.8732486350251,15524.14,10,33
2030,-54.6801718242026,86618.44,10,43
2031,218.4037457100414,54091.074,10,36
2032,251.86059067797294,11431.378,10,53
2033,-0.5355348539114289,135863.08,10,35
2034,170.82709238807183,70032.65,10,36
2035,215.92218545218847,94809.35,10,18
2036,358.0747269688867,12839.006,10,24
2037,284.862541698715,41916.914,10,31
2038,340.1334122154868,21087.184,10,26
2039,-238.60940962494817,282168.3,10,30
2040,123.2995781845031,124918.72,10,28
2041,287.75046460261734,28998.635,10,37
2042,356.40026591606545,14624.7,10,19
2043,205.55266863483155,58397.15,10,36
2044,-323.1651689844409,119816.41,10,45
2045,335.6512527814058,12478.162,10,39
2046,270.13352732228805,23726.754,10,42
2047,236.99919472931913,20646.695,10,47
2048,-915.0203235284134,100040.984,10,55
2049,312.3288324715488,37194.457,10,22
2050,310.95231415397546,38462.117,10,21
2051,14.240460537871797,57497.805,10,46
2052,338.2770254467549,24764.182,10,18
2053,334.3372749902061,15753.674,10,36
2054,92.56138596526864,149570.98,10,25
2055,-366.42504767441005,161097.8,10,42
2056,12.79895416289753,57724.92,10,46
2057,-41.38805134248173,61175.54,10,47
2058,-90.45994811839842,137116.95,10,38
2059,279.25213792617785,56675.72,10,20
2060,257.25725330717944,35757.523,10,38
2061,-37.530127177553766,51598.59,10,49
2062,-46.87469560342009,152407.52,10,35
2063,275.8922152665151,52179.01,10,27
2064,322.0695722962579,29268.65,10,27
2065,239.6154794703936,56239.797,10,33
2066,127.58723226558851,84521.125,10,36
2067,-148.57626051367254,76786.266,10,47
2068,-356.93283506794,77810.95,10,51
2069,322.1608675702112,25807.906,10,31
2070,-568.1916328577613,92583.03,10,52
2071,-68.48753241384406,51151.703,10,50
2072,267.6226584648037,28292.31,10,40
2073,-160.3624155255883,91995.94,10,45
2074,175.48706870135857,34782.414,10,45
2075,264.7187765116275,14190.676,10,49
2076,336.32344902585044,22455.625,10,27
2077,298.8402716940591,43237.727,10,24
2078,-124.85853442847633,79413.22,10,46
2079,332.981563371816,25047.326,10,25
2080,309.14529895354326,41243.48,10,18
2081,320.68191730911565,18891.975,10,37
2082,184.20300857210765,109689.03,10,20
2083,-467.3108684006056,197529.48,10,41
2084,-340.49364327047886,181172.39,10,40
2085,189.67524677952122,108202.734,10,19
2086,169.07657428250394,99686.57,10,29
2087,365.13958530884173,9530.712,10,25
2088,166.82723081590348,57613.77,10,39
2089,197.44080375229146,33620.934,10,44
2090,185.89672722960785,101128.914,10,25
2091,302.6407985817809,6566.2617,10,54
2092,268.3278951023839,58346.37,10,25
2093,305.3536548916758,42117.695,10,20
2094,-688.1487748907975,122335.46,10,50
2095,-554.1036303392833,172502.66,10,44
2096,240.0581382472344,23782.408,10,45
2097,335.26558656665975,24656.848,10,23
2098,264.9015778572448,60124.67,10,25
2099,-4.878727069272941,200143.2,10,25
2100,-118.16577253428443,52464.605,10,51
2101,193.78569782867112,17969.824,10,52
2102,129.79530213344873,30794.258,10,49
2103,278.58973414812374,58800.734,10,18
2104,119.1231383812551,60593.336,10,41
2105,183.19688309978415,28467.209,10,47
2106,311.54114210117365,30307.355,10,31
2107,194.39158702312352,22800.184,10,49
2108,83.63792272452184,124581.48,10,32
2109,322.55404479975675,25641.262,10,31
2110,311.44771778290385,34473.387,10,27
2111,296.0352164300724,33697.4,10,33
2112,357.1326392118797,13835.77,10,21
2113,335.1364632188202,25060.447,10,22
2114,-1217.5925421905476,133557.62,10,54
2115,345.14313932990683,19002.922,10,25
2116,219.84712036698085,23129.508,10,47
2117,321.9388208548063,17218.535,10,38
2118,274.40250266815144,46503.79,10,31
2119,-73.1055850734661,225970.48,10,27
2120,43.97219433336289,44964.246,10,48
2121,268.67584950627946,52743.086,10,29
2122,306.59898672148853,26460.822,10,35
2123,298.09142721696264,47595.04,10,18
2124,127.50143555250338,133655.19,10,24
2125,187.32530306419483,56055.96,10,38
2126,-171.93317566375424,275183.75,10,27
2127,-490.0425664608209,136948.75,10,46
2128,292.34791415239545,46663.855,10,24
2129,-131.78936076567334,45942.598,10,53
2130,-1227.8703356348142,184336.25,10,50
2131,-290.89254255310107,55806.117,10,54
2132,-233.94810662199995,154340.36,10,40
2133,-471.22498566685795,248228.3,10,38
2134,62.55403785534344,42463.613,10,48
2135,182.08623382273026,66260.06,10,36
2136,155.03909393219965,109511.15,10,28
2137,104.10224644725145,92390.4,10,36
2138,-304.6002287946702,91873.77,10,48
2139,186.76282441141302,17205.756,10,53
2140,335.81251225130757,25362.955,10,20
2141,165.6481883104223,33643.15,10,46
2142,-145.6362785449411,132100.06,10,40
2143,187.2052921440108,18610.447,10,52
2144,-93.68311671092727,169119.3,10,35
2145,216.00006123608134,93306.55,10,19
2146,142.21650491744754,125889.836,10,24
2147,340.09604079767985,23769.34,10,18
2148,-15.570969788017692,52977.37,10,48
2149,265.4386309037856,63508.723,10,21
2150,267.91419735755596,61313.29,10,22
2151,177.4088079361474,63342.02,10,37
2152,310.06883637061105,40076.97,10,19
2153,265.865695954859,55711.617,10,28
2154,178.89017883781406,114305.44,10,19
2155,346.5272792158258,19664.465,10,20
2156,-305.55431211510904,172373.4,10,40
2157,-374.4156950991427,109677.27,10,47
2158,339.4909389680298,23100.668,10,21
2159,236.36528971453123,67971.73,10,29
2160,-449.69451341929755,102844.9,10,49
2161,321.59547974882696,18611.662,10,37
2162,-291.52491973986025,51707.652,10,55
2163,294.3533446216966,46955.99,10,22
2164,322.21587149734006,29831.312,10,26
2165,-267.30853003214577,53834.176,10,54
2166,148.2416003155784,30932.078,10,48
2167,-1560.013969484286,150125.06,10,55
2168,304.8256919333413,30286.666,10,33
2169,-131.29608547064026,94217.52,10,44
2170,288.5504366796143,13299.333,10,47
2171,248.7319826696507,43929.02,10,36
2172,281.5207731624882,50494.88,10,26
2173,84.76860310533016,42802.227,10,47
2174,33.0289743660141,36414.547,10,51
